5.055499999999999972e+01,5.424499999999999744e+01,5.329999999999999716e+01,5.161500000000000199e+01,5.259499999999999886e+01,5.307500000000000284e+01,5.370000000000000284e+01,5.424499999999999744e+01,5.329999999999999716e+01,5.134499999999999886e+01,5.464500000000000313e+01,5.321999999999999886e+01,5.246000000000000085e+01,5.460999999999999943e+01,5.318999999999999773e+01,5.370000000000000284e+01,5.340999999999999659e+01,5.043500000000000227e+01,5.298499999999999943e+01,5.442499999999999716e+01,5.578000000000000114e+01,5.306000000000000227e+01,5.286999999999999744e+01,5.257500000000000284e+01,5.407999999999999829e+01,5.293999999999999773e+01,5.290999999999999659e+01,5.289999999999999858e+01,5.177000000000000313e+01,5.285000000000000142e+01
5.480575539568345533e+01,6.245333333333333314e+01,5.406250000000000000e+01,5.712318840579710155e+01,5.752083333333333570e+01,5.854225352112676006e+01,5.744370860927152478e+01,6.245333333333333314e+01,5.420138888888888573e+01,5.440875912408758808e+01,5.370967741935483986e+01,5.480952380952381020e+01,5.367105263157894512e+01,5.364779874213836308e+01,5.761688311688312325e+01,5.744370860927152478e+01,5.768965517241379359e+01,5.036912751677852640e+01,5.591156462585033893e+01,5.674000000000000199e+01,5.939041095890411270e+01,5.363815789473684248e+01,6.104026845637584131e+01,5.539864864864864558e+01,5.379487179487178850e+01,5.306944444444444287e+01,5.895000000000000284e+01,5.836129032258064342e+01,5.549006622516556320e+01,5.324817518248175219e+01
5.974117647058824332e+01,6.380745341614906607e+01,5.466101694915253972e+01,5.942690058479531956e+01,5.979545454545454675e+01,5.991925465838509268e+01,5.903448275862069039e+01,6.380745341614906607e+01,5.543750000000000000e+01,5.971084337349397941e+01,5.611428571428571388e+01,6.019753086419753174e+01,5.685029940119760283e+01,5.839053254437870066e+01,6.027218934911242343e+01,5.864497041420118251e+01,5.627976190476190510e+01,5.332941176470588118e+01,5.501142857142857423e+01,6.019540229885057414e+01,5.948809523809524080e+01,5.392571428571428527e+01,6.222360248447205322e+01,5.486931818181817988e+01,5.216763005780347129e+01,5.628977272727272663e+01,6.278285714285713937e+01,6.118023255813953654e+01,5.654285714285714448e+01,5.634705882352940876e+01
6.049714285714285467e+01,6.440677966101695517e+01,5.521311475409836333e+01,6.088304093567251130e+01,6.126315789473684248e+01,6.017964071856287234e+01,5.828735632183907711e+01,6.440677966101695517e+01,5.434444444444444144e+01,5.997687861271676013e+01,5.748022598870056754e+01,6.208235294117647385e+01,6.068965517241379359e+01,5.915294117647059124e+01,6.112571428571428811e+01,6.089204545454545325e+01,5.892737430167597523e+01,5.463276836158191685e+01,5.781818181818182012e+01,6.467582417582417520e+01,6.285632183908045789e+01,5.664606741573033588e+01,6.386982248520710215e+01,5.626190476190475920e+01,5.565555555555555856e+01,5.235028248587570943e+01,6.334636871508379841e+01,5.977222222222222570e+01,6.041954022988505812e+01,5.851891891891892072e+01
6.114285714285714590e+01,6.865945945945945539e+01,5.620320855614973254e+01,6.009195402298850297e+01,6.351052631578947683e+01,6.389189189189189477e+01,6.247999999999999687e+01,6.865945945945945539e+01,5.475806451612903203e+01,5.988235294117647101e+01,6.112426035502958399e+01,6.317486338797814227e+01,6.345833333333333570e+01,5.862068965517241281e+01,6.493048128342246628e+01,6.360220994475137957e+01,6.286931818181817988e+01,5.711602209944751252e+01,6.038547486033519363e+01,7.060989010989011661e+01,6.764942528735632266e+01,5.948351648351648180e+01,6.091758241758241610e+01,5.619875776397515210e+01,5.919662921348314910e+01,5.477173913043478137e+01,6.502209944751380988e+01,6.203783783783783434e+01,5.934078212290502563e+01,6.243315508021390059e+01
6.310285714285713965e+01,7.187209302325581461e+01,5.717032967032967150e+01,6.569613259668508931e+01,6.598333333333333428e+01,6.851412429378531499e+01,6.587292817679558254e+01,7.190751445086705473e+01,5.622826086956521863e+01,6.584745762711864359e+01,6.279069767441860250e+01,6.504736842105263861e+01,6.550568181818181301e+01,6.176136363636363313e+01,6.535869565217390686e+01,6.597191011235955216e+01,6.106779661016949490e+01,6.214444444444444571e+01,6.249723756906077199e+01,7.238095238095237960e+01,6.960465116279070230e+01,6.150270270270270601e+01,6.628333333333333144e+01,5.634806629834254466e+01,5.927624309392265189e+01,5.867222222222222427e+01,6.488524590163935102e+01,6.497802197802197099e+01,6.261016949152542566e+01,6.216666666666666430e+01
6.697159090909090651e+01,7.608571428571428896e+01,6.137362637362637230e+01,6.799450549450548920e+01,6.993888888888888289e+01,6.481318681318681740e+01,7.305714285714286405e+01,7.180662983425413870e+01,5.731693989071037976e+01,6.434444444444444855e+01,6.319526627218935033e+01,6.897326203208555739e+01,6.932240437158469604e+01,6.705434782608695343e+01,6.683246073298428769e+01,6.979999999999999716e+01,6.165730337078651502e+01,6.297883597883598128e+01,6.400534759358288284e+01,7.622826086956521863e+01,7.440322580645161565e+01,6.341798941798941769e+01,6.950264550264550678e+01,5.820454545454545325e+01,6.133529411764705941e+01,6.255080213903743669e+01,6.758563535911602571e+01,6.509289617486338386e+01,6.376571428571428868e+01,6.449197860962566153e+01
6.424309392265193708e+01,7.368681318681318260e+01,6.455729166666667140e+01,7.109042553191488878e+01,7.057978723404255561e+01,6.784239130434782794e+01,7.336315789473684390e+01,7.309729729729730252e+01,5.879687500000000000e+01,7.118232044198894926e+01,6.405649717514124575e+01,7.189189189189188767e+01,7.085142857142857054e+01,7.044210526315789878e+01,6.518716577540106982e+01,6.516489361702127781e+01,6.568852459016393652e+01,6.322162162162162247e+01,6.437430167597764807e+01,7.644973544973545643e+01,8.180898876404494047e+01,6.757368421052630936e+01,7.049456521739129755e+01,6.157297297297296979e+01,6.466120218579234802e+01,6.519354838709676869e+01,6.569680851063829152e+01,6.810810810810811233e+01,6.662068965517241281e+01,6.753409090909090651e+01
6.991860465116279499e+01,7.913368983957219882e+01,6.556250000000000000e+01,7.167857142857143060e+01,7.085326086956521863e+01,7.367039106145251992e+01,7.347252747252747440e+01,7.165425531914893043e+01,6.178534031413612837e+01,7.309696969696969404e+01,7.073480662983425304e+01,7.607772020725388984e+01,6.955080213903742958e+01,7.094845360824741931e+01,6.684324324324323641e+01,6.560893854748603360e+01,6.655434782608695343e+01,6.532804232804232925e+01,6.412707182320441746e+01,7.608762886597938291e+01,8.145744680851063890e+01,6.996315789473683822e+01,6.958163265306122014e+01,6.540760869565217206e+01,6.359459459459459651e+01,6.835638297872340274e+01,6.897340425531915287e+01,6.880952380952381020e+01,6.959880239520957446e+01,7.094535519125683720e+01
6.726190476190475920e+01,7.721081081081081265e+01,6.949738219895287727e+01,7.418367346938775597e+01,7.315425531914893043e+01,7.077401129943503122e+01,7.139459459459459367e+01,7.269312169312169658e+01,6.420312500000000000e+01,7.805263157894736992e+01,7.051445086705201959e+01,7.635714285714286120e+01,7.148369565217390686e+01,7.600000000000000000e+01,6.730508474576271283e+01,6.909239130434782794e+01,6.790607734806630447e+01,6.604687500000000000e+01,6.611229946524063905e+01,8.147150259067358036e+01,8.332984293193717917e+01,7.245876288659793829e+01,6.742487046632123793e+01,6.602732240437158850e+01,6.729533678756476434e+01,6.872432432432432847e+01,7.107978723404255561e+01,6.802197802197802901e+01,7.105660377358491075e+01,7.020454545454545325e+01
6.869540229885058125e+01,7.987027027027026804e+01,7.026842105263158089e+01,7.654822335025380653e+01,7.262087912087912400e+01,6.693081761006288843e+01,7.173958333333332860e+01,7.270744680851063890e+01,6.474863387978142271e+01,8.068926553672316970e+01,7.073563218390805218e+01,7.745108695652173481e+01,7.625806451612903913e+01,7.545360824742267880e+01,7.122404371584698879e+01,6.661827956989247923e+01,7.057978723404255561e+01,6.757978723404255561e+01,6.873796791443849941e+01,7.516931216931216397e+01,8.159893048128341775e+01,7.068449197860962840e+01,6.987692307692307736e+01,7.277005347593582485e+01,6.739583333333332860e+01,6.824456521739129755e+01,7.143085106382979177e+01,6.955263157894736992e+01,7.116969696969697168e+01,7.156906077348065764e+01
