nan,-3.011534989436244132e+02,-3.915213879789146745e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.066737040891738673e+02,nan,nan,nan,nan,nan,nan,nan,-6.247654490946798234e+01
nan,-3.011534989436244132e+02,-3.915213879789146745e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.066737040891738673e+02,nan,nan,nan,nan,nan,nan,nan,-6.247654490946798234e+01
nan,-3.011534989436244132e+02,-3.915213879789146745e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.066737040891738673e+02,nan,nan,nan,nan,nan,nan,nan,-6.247654490946798234e+01
nan,-3.011534989436244132e+02,-3.915213879789146745e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.066737040891738673e+02,nan,nan,nan,nan,nan,nan,nan,-6.247654490946798234e+01
nan,-3.011534989436244132e+02,-3.915213879789146745e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.066737040891738673e+02,nan,nan,nan,nan,nan,nan,nan,-6.247654490946798234e+01
nan,-3.011534989436244132e+02,-3.915213879789146745e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.066737040891738673e+02,nan,nan,nan,nan,nan,nan,nan,-6.247654490946798234e+01
nan,-3.011534989436244132e+02,-3.915213879789146745e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.066737040891738673e+02,nan,nan,nan,nan,nan,nan,nan,-6.247654490946798234e+01
nan,-3.011534989436244132e+02,-3.915213879789146745e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.066737040891738673e+02,nan,nan,nan,nan,nan,nan,nan,-6.247654490946798234e+01
nan,-3.011534989436244132e+02,-3.915213879789146745e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.066737040891738673e+02,nan,nan,nan,nan,nan,nan,nan,-6.247654490946798234e+01
nan,-3.011534989436244132e+02,-3.915213879789146745e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.066737040891738673e+02,nan,nan,nan,nan,nan,nan,nan,-6.247654490946798234e+01
nan,-3.011534989436244132e+02,-3.915213879789146745e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.066737040891738673e+02,nan,nan,nan,nan,nan,nan,nan,-6.247654490946798234e+01
nan,-3.011534989436244132e+02,-3.915213879789146745e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.066737040891738673e+02,nan,nan,nan,nan,nan,nan,nan,-6.247654490946798234e+01
nan,-3.011534989436244132e+02,-3.915213879789146745e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.066737040891738673e+02,nan,nan,nan,nan,nan,nan,nan,-6.247654490946798234e+01
nan,-3.011534989436244132e+02,-3.915213879789146745e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.066737040891738673e+02,nan,nan,nan,nan,nan,nan,nan,-6.247654490946798234e+01
nan,-3.011534989436244132e+02,-3.915213879789146745e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.066737040891738673e+02,nan,nan,nan,nan,nan,nan,nan,-6.247654490946798234e+01
nan,-3.011534989436244132e+02,-3.915213879789146745e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.066737040891738673e+02,nan,nan,nan,nan,nan,nan,nan,-6.247654490946798234e+01
nan,-3.011534989436244132e+02,-3.915213879789146745e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.066737040891738673e+02,nan,nan,nan,nan,nan,nan,nan,-6.247654490946798234e+01
