3.119999999999999929e+01,3.131333333333333258e+01,3.039999999999999858e+01,3.173333333333333428e+01,3.035999999999999943e+01,3.177333333333333343e+01
2.115873015873016172e+01,2.319230769230769340e+01,1.875000000000000000e+01,1.998181818181818059e+01,2.058928571428571530e+01,1.886153846153846558e+01
1.703571428571428470e+01,1.941333333333333755e+01,1.896296296296295836e+01,1.996428571428571530e+01,1.935135135135135087e+01,1.911494252873563227e+01
1.785294117647058698e+01,1.802083333333333215e+01,1.786597938144329945e+01,2.064210526315789451e+01,1.951612903225806406e+01,1.948888888888888715e+01
1.717475728155339709e+01,1.918811881188118917e+01,2.038317757009345854e+01,2.130357142857142705e+01,2.022222222222222143e+01,1.931250000000000000e+01
1.751063829787234027e+01,2.265263157894736779e+01,1.900000000000000000e+01,2.273873873873873919e+01,1.837000000000000099e+01,1.820952380952380878e+01
1.821111111111111214e+01,2.028155339805825719e+01,1.979439252336448973e+01,2.320720720720720820e+01,1.910309278350515072e+01,1.887755102040816269e+01
1.827551020408163041e+01,1.980000000000000071e+01,1.962857142857142989e+01,2.198130841121495038e+01,2.036559139784946382e+01,1.959223300970873893e+01
1.948453608247422508e+01,2.063063063063063041e+01,2.007070707070706916e+01,2.150485436893204039e+01,2.068571428571428683e+01,1.943243243243243157e+01
1.895283018867924696e+01,2.141414141414141525e+01,1.923958333333333215e+01,2.023148148148148096e+01,1.907142857142857295e+01,1.827450980392156765e+01
1.845454545454545325e+01,2.228571428571428470e+01,2.062962962962962976e+01,1.996396396396396256e+01,1.891000000000000014e+01,1.948039215686274517e+01
1.965454545454545610e+01,2.256730769230769340e+01,1.989189189189189122e+01,2.103478260869565730e+01,1.917948717948717885e+01,1.893203883495145590e+01
2.058181818181818556e+01,2.295327102803738484e+01,2.019047619047618980e+01,1.878846153846154010e+01,1.945299145299145138e+01,2.013592233009708821e+01
2.206422018348623837e+01,2.016379310344828113e+01,1.845370370370370239e+01,1.850000000000000000e+01,2.007000000000000028e+01,1.875247524752475314e+01
2.365789473684210265e+01,2.111711711711712169e+01,1.898019801980198551e+01,2.127722772277227747e+01,2.033333333333333215e+01,1.921296296296295836e+01
2.340540540540540704e+01,2.074380165289256084e+01,1.903539823008849652e+01,2.304716981132075304e+01,2.109174311926605583e+01,2.124074074074074048e+01
2.506122448979591866e+01,2.051754385964912331e+01,1.924786324786324698e+01,2.045192307692307665e+01,2.031858407079646156e+01,2.071698113207547109e+01
2.265740740740740833e+01,2.130701754385965074e+01,2.101801801801801872e+01,2.159047619047619193e+01,1.927586206896551602e+01,2.133644859813083983e+01
2.157499999999999929e+01,2.358252427184466171e+01,1.950458715596330350e+01,1.931578947368420884e+01,1.939495798319327591e+01,2.100909090909090793e+01
2.107377049180328044e+01,2.430000000000000071e+01,2.101960784313725483e+01,1.858181818181818556e+01,1.956756756756756843e+01,2.032743362831858391e+01
2.208403361344537430e+01,2.452252252252252163e+01,2.173873873873873919e+01,2.230555555555555713e+01,1.964761904761904887e+01,2.093693693693693447e+01
2.109345794392523032e+01,2.297368421052631504e+01,2.237500000000000000e+01,2.030357142857142705e+01,2.027522935779816393e+01,2.096521739130434270e+01
2.168807339449541161e+01,2.426605504587156048e+01,2.229090909090908923e+01,2.052678571428571530e+01,2.058490566037735903e+01,2.066037735849056745e+01
2.326213592233009564e+01,2.407258064516129181e+01,2.201785714285714235e+01,2.058474576271186507e+01,2.060714285714285765e+01,2.072115384615384670e+01
2.193396226415094574e+01,2.149572649572649752e+01,2.185999999999999943e+01,2.097368421052631504e+01,2.164220183486238369e+01,2.105263157894736992e+01
2.032758620689655160e+01,2.288596491228070562e+01,2.101869158878504962e+01,2.104838709677419217e+01,2.280392156862745168e+01,1.929357798165137439e+01
2.125892857142857295e+01,2.213592233009708821e+01,2.103603603603603744e+01,2.039655172413793238e+01,2.300000000000000000e+01,1.892436974789915993e+01
2.285593220338983045e+01,1.926923076923077005e+01,2.244117647058823550e+01,2.128999999999999915e+01,2.333035714285714235e+01,2.014529914529914478e+01
2.152991452991453158e+01,2.100000000000000000e+01,2.272897196261682140e+01,2.116071428571428470e+01,2.484905660377358316e+01,2.211403508771929438e+01
2.239285714285714235e+01,2.162931034482758719e+01,2.318867924528301927e+01,2.306603773584905426e+01,2.096428571428571530e+01,2.182758620689655160e+01
2.145689655172413879e+01,2.068750000000000000e+01,2.454205607476635365e+01,2.196774193548387188e+01,2.352991452991453158e+01,2.123478260869565304e+01
2.341284403669724767e+01,2.029090909090908923e+01,2.266346153846154010e+01,2.064705882352941302e+01,2.450892857142857295e+01,2.123931623931623847e+01
2.290756302521008436e+01,1.903809523809524151e+01,2.400813008130081272e+01,2.210000000000000142e+01,2.377876106194690564e+01,2.079310344827586121e+01
2.177118644067796538e+01,2.022105263157894228e+01,2.239285714285714235e+01,2.341739130434782723e+01,2.245217391304347743e+01,2.253636363636363527e+01
2.248672566371681469e+01,2.153846153846154010e+01,2.125000000000000000e+01,2.040336134453781725e+01,2.298290598290598297e+01,2.068181818181818343e+01
2.304273504273504258e+01,2.070535714285714235e+01,2.183185840707964687e+01,2.187500000000000000e+01,2.192982456140351033e+01,2.109090909090908994e+01
2.455357142857142705e+01,2.397142857142857153e+01,2.378378378378378244e+01,2.217699115044247904e+01,2.100869565217391255e+01,2.243478260869565233e+01
2.723684210526316107e+01,2.461818181818181728e+01,2.432758620689655160e+01,2.188235294117647101e+01,2.117391304347826164e+01,2.316666666666666785e+01
2.507339449541284537e+01,2.225714285714285623e+01,2.214018691588784904e+01,1.960869565217391042e+01,1.991525423728813493e+01,2.119999999999999929e+01
2.012500000000000000e+01,2.127102803738317860e+01,2.330555555555555713e+01,2.022314049586776719e+01,2.152293577981651040e+01,2.258095238095238244e+01
2.242105263157894868e+01,2.324778761061946852e+01,2.071171171171171110e+01,2.129059829059828957e+01,2.091071428571428470e+01,2.211607142857142705e+01
2.391666666666666785e+01,2.021052631578947256e+01,1.967289719626168321e+01,2.186206896551723844e+01,1.922222222222222143e+01,2.067010309278350277e+01
2.164423076923077005e+01,2.049504950495049727e+01,1.985576923076922995e+01,2.130252100840336027e+01,1.935398230088495453e+01,1.997087378640776834e+01
2.132075471698113134e+01,2.143137254901960631e+01,1.827027027027027017e+01,2.119827586206896441e+01,2.055555555555555713e+01,1.978640776699029047e+01
2.115384615384615330e+01,2.045299145299145138e+01,2.003738317757009213e+01,2.153543307086614078e+01,2.144999999999999929e+01,2.088392857142857295e+01
2.090909090909091006e+01,2.098198198198198128e+01,2.058181818181818556e+01,2.153913043478261002e+01,2.025000000000000000e+01,2.257017543859648967e+01
2.166990291262136026e+01,2.256451612903225978e+01,2.185470085470085522e+01,2.211111111111111072e+01,2.030188679245283012e+01,2.188679245283018915e+01
2.211818181818181728e+01,2.301626016260162544e+01,2.177586206896551602e+01,1.953389830508474745e+01,2.232173913043478564e+01,2.273076923076922995e+01
2.150909090909090793e+01,2.528828828828828890e+01,2.005042016806722671e+01,2.203809523809524151e+01,2.341121495327102764e+01,2.071428571428571530e+01
