2.201500000000000057e+01,2.271499999999999986e+01,2.205499999999999972e+01,2.246499999999999986e+01,2.196999999999999886e+01,2.138500000000000156e+01,2.173000000000000043e+01,2.167000000000000171e+01,2.145499999999999829e+01,2.198499999999999943e+01,2.139999999999999858e+01,2.266499999999999915e+01,2.157000000000000028e+01,2.147500000000000142e+01,2.217999999999999972e+01,2.201500000000000057e+01,2.232000000000000028e+01,2.188500000000000156e+01,2.210999999999999943e+01,2.246499999999999986e+01,2.189999999999999858e+01,2.210999999999999943e+01,2.226500000000000057e+01,2.212000000000000099e+01,2.253999999999999915e+01,2.262999999999999901e+01,2.246000000000000085e+01,2.223499999999999943e+01,2.273000000000000043e+01
1.700000000000000000e+01,1.545714285714285552e+01,1.312903225806451601e+01,1.613698630136986267e+01,1.482352941176470829e+01,1.477049180327868783e+01,1.334615384615384848e+01,1.519999999999999929e+01,1.472727272727272840e+01,1.484210526315789558e+01,1.500000000000000000e+01,1.542105263157894868e+01,1.435526315789473628e+01,1.410666666666666735e+01,1.614666666666666828e+01,1.565333333333333421e+01,1.639436619718309984e+01,1.603389830508474745e+01,1.559770114942528885e+01,1.408450704225352190e+01,1.342307692307692335e+01,1.405494505494505653e+01,1.558441558441558428e+01,1.441095890410958980e+01,1.426136363636363669e+01,1.494999999999999929e+01,1.422058823529411775e+01,1.341463414634146467e+01,1.413749999999999929e+01
1.601923076923077005e+01,1.457894736842105132e+01,1.435869565217391219e+01,1.595833333333333393e+01,1.517757009345794472e+01,1.397087378640776834e+01,1.397222222222221966e+01,1.410476190476190439e+01,1.403539823008849652e+01,1.354368932038834927e+01,1.442201834862385113e+01,1.389682539682539542e+01,1.451785714285714235e+01,1.482653061224489832e+01,1.375000000000000000e+01,1.386238532110091803e+01,1.532673267326732613e+01,1.391397849462365599e+01,1.398230088495575174e+01,1.381250000000000000e+01,1.323529411764705799e+01,1.448672566371681647e+01,1.465656565656565569e+01,1.520212765957446877e+01,1.512871287128712794e+01,1.577894736842105239e+01,1.555000000000000071e+01,1.370642201834862384e+01,1.334482758620689680e+01
1.689814814814814881e+01,1.510317460317460458e+01,1.320535714285714235e+01,1.496850393700787407e+01,1.494827586206896619e+01,1.407017543859649145e+01,1.431746031746031811e+01,1.476744186046511587e+01,1.381679389312977158e+01,1.417500000000000071e+01,1.295454545454545681e+01,1.322962962962962941e+01,1.495384615384615401e+01,1.464601769911504370e+01,1.382442748091603058e+01,1.429323308270676840e+01,1.527536231884058004e+01,1.384545454545454568e+01,1.411718750000000000e+01,1.386301369863013555e+01,1.501574803149606474e+01,1.315037593984962427e+01,1.413934426229507935e+01,1.692307692307692335e+01,1.478260869565217384e+01,1.491743119266055118e+01,1.407751937984495960e+01,1.467175572519083993e+01,1.359259259259259167e+01
1.608695652173912904e+01,1.503999999999999915e+01,1.314285714285714235e+01,1.469064748201438775e+01,1.518181818181818166e+01,1.412977099236641187e+01,1.358695652173913082e+01,1.626530612244897966e+01,1.379850746268656714e+01,1.434920634920634974e+01,1.278906250000000000e+01,1.288372093023255793e+01,1.444755244755244838e+01,1.435245901639344446e+01,1.335384615384615437e+01,1.393382352941176450e+01,1.581294964028776917e+01,1.383571428571428363e+01,1.436641221374046040e+01,1.339490445859872558e+01,1.494696969696969546e+01,1.319463087248322175e+01,1.306060606060606055e+01,1.596774193548387011e+01,1.525531914893617014e+01,1.496721311475410054e+01,1.416535433070865935e+01,1.468503937007874072e+01,1.438686131386861256e+01
1.539097744360902453e+01,1.486092715231787942e+01,1.432330827067669254e+01,1.548387096774193594e+01,1.753906250000000000e+01,1.434042553191489411e+01,1.335074626865671554e+01,1.722689075630252020e+01,1.426950354609929050e+01,1.371755725190839570e+01,1.313559322033898447e+01,1.367132867132867169e+01,1.540875912408759163e+01,1.438636363636363669e+01,1.369934640522875569e+01,1.350657894736841946e+01,1.590728476821191961e+01,1.377692307692307772e+01,1.469599999999999973e+01,1.329411764705882426e+01,1.478767123287671126e+01,1.359310344827586192e+01,1.364028776978417135e+01,1.507482993197278986e+01,1.473426573426573682e+01,1.429927007299270159e+01,1.477241379310344804e+01,1.416260162601625971e+01,1.480128205128205288e+01
1.616312056737588776e+01,1.411428571428571388e+01,1.386713286713286841e+01,1.430000000000000071e+01,1.793793103448275872e+01,1.485714285714285765e+01,1.364492753623188470e+01,1.680000000000000071e+01,1.384782608695652151e+01,1.363571428571428612e+01,1.297794117647058876e+01,1.282394366197183011e+01,1.613986013986014001e+01,1.440251572327044016e+01,1.355797101449275388e+01,1.373103448275861993e+01,1.535294117647058876e+01,1.372222222222221966e+01,1.462676056338028197e+01,1.463120567375886338e+01,1.356666666666666643e+01,1.369014084507042206e+01,1.585606060606060552e+01,1.633333333333333215e+01,1.462318840579710155e+01,1.418796992481203034e+01,1.450993377483443680e+01,1.415833333333333144e+01,1.520754716981132049e+01
1.500000000000000000e+01,1.574125874125874169e+01,1.531944444444444464e+01,1.447058823529411775e+01,1.848550724637681242e+01,1.467857142857142883e+01,1.415492957746478808e+01,1.700763358778625900e+01,1.408496732026143761e+01,1.420769230769230873e+01,1.395348837209302317e+01,1.379020979020978999e+01,1.673239436619718390e+01,1.416296296296296475e+01,1.453793103448275836e+01,1.371641791044775971e+01,1.516778523489932873e+01,1.445652173913043548e+01,1.483448275862068932e+01,1.491333333333333400e+01,1.398639455782312879e+01,1.367605633802816989e+01,1.580141843971631133e+01,1.642519685039370003e+01,1.445985401459853925e+01,1.540601503759398483e+01,1.447222222222221966e+01,1.468345323741007213e+01,1.409493670886076089e+01
1.417730496453900635e+01,1.549655172413793025e+01,1.626086956521739069e+01,1.426896551724138007e+01,2.134920634920634797e+01,1.483703703703703525e+01,1.334868421052631682e+01,1.798333333333333428e+01,1.439610389610389518e+01,1.475555555555555642e+01,1.464429530201342367e+01,1.404195804195804165e+01,1.725342465753424648e+01,1.442657342657342845e+01,1.370129870129870042e+01,1.503731343283582156e+01,1.414197530864197638e+01,1.395035460992908050e+01,1.513636363636363669e+01,1.474342105263158054e+01,1.491406250000000000e+01,1.428965517241379146e+01,1.543624161073825540e+01,1.864084507042253591e+01,1.457553956834532372e+01,1.422627737226277134e+01,1.453956834532374032e+01,1.514864864864864913e+01,1.404081632653061185e+01
1.515540540540540349e+01,1.582993197278911524e+01,1.829629629629629761e+01,1.442253521126760596e+01,2.111570247933884303e+01,1.472327044025157150e+01,1.382432432432432456e+01,1.812781954887218561e+01,1.426582278481012622e+01,1.461151079136690711e+01,1.434722222222221966e+01,1.313194444444444464e+01,1.625531914893617014e+01,1.544444444444444464e+01,1.421830985915492995e+01,1.573154362416107155e+01,1.348275862068965658e+01,1.422535211267605604e+01,1.579166666666666607e+01,1.474342105263158054e+01,1.473809523809523547e+01,1.391034482758620605e+01,1.739855072463767982e+01,2.115436241610738577e+01,1.508904109589041020e+01,1.482857142857142918e+01,1.511333333333333151e+01,1.400000000000000000e+01,1.503546099290779914e+01
