median	q1	q3
-62.20692468788599	-126.6765536151481	-36.55331361130702
-43.19198291567283	-106.77336132803354	-18.990054366068563
-43.19198291567283	-106.77336132803354	-17.827292303316774
-35.85555223707661	-87.77446897182904	-16.90081006365627
-31.96759876564358	-87.77446897182904	-14.54124049145288
-19.025596266306458	-43.21228776835807	-12.365470975395908
-18.157322046217537	-32.23359083979054	-10.64451019012913
-17.00850144227701	-27.775455539195434	-10.113140030365066
-15.877050955753909	-27.775455539195434	-10.034877407323723
-13.923580656961253	-18.779252906685617	-9.714810013689391
-13.267080353058585	-18.779252906685617	-9.007163921991229
-12.444995245098676	-18.779252906685617	-9.007163921991229
-11.689817818928677	-17.86650653634954	-8.917670605555053
-11.263194568787208	-15.349233928393232	-8.881148709319934
-11.263194568787208	-15.152653044412471	-8.72798077131444
-10.383997476556535	-14.363358285042217	-8.246197256325352
-9.814897096020093	-12.794848199830824	-7.982733815303909
-9.435146976841201	-12.794848199830824	-7.982733815303909
-9.179703345702695	-11.704694120292167	-7.982733815303909
-9.161901257818318	-11.05916073853178	-7.771984552581411
-8.3158316432332	-10.32535704340722	-7.243993736836397
-8.295293188622356	-10.05845725880595	-7.129617158137708
-8.04653238539887	-9.782525790879099	-7.0829899138515175
-7.861483180343788	-9.692430427317827	-7.004171597482157
-7.8006086744669005	-9.369638779104928	-6.973883216920856
-7.593592683788274	-9.273678517625443	-6.973883216920856
-7.498984027807861	-8.880723695176357	-6.8118679488556
-7.486835353514186	-8.655656074529293	-6.791670020107688
-7.456899436467561	-8.069420737515497	-6.717310232220948
-7.243403783923263	-7.8300139969182005	-6.717310232220948
-7.107470263220018	-7.549907676223318	-6.665705089671998
-7.026547283297484	-7.517711829560735	-6.409024111516681
-6.7787126114492455	-7.433412224387318	-6.331761816877498
-6.710619151449135	-7.397415376063759	-6.328404289914865
-6.710619151449135	-7.385663053671053	-6.328404289914865
-6.623572512919747	-7.371594936695533	-6.316830718971785
-6.602610227055612	-7.161942532162089	-6.141214322379403
-6.484019159157526	-7.161942532162089	-6.124459699754917
-6.484019159157526	-7.0910624232632395	-6.105118472620517
-6.345844688230242	-7.0910624232632395	-6.069422382588731
-6.3228817418140455	-7.081605598453503	-5.922792157940602
-6.3228817418140455	-6.962492190288686	-5.855352451616856
-6.2045870658385365	-6.942412686910273	-5.855352451616856
-6.152682284794686	-6.890282978015966	-5.855352451616856
-6.152682284794686	-6.870376884238486	-5.841540095270311
-6.091829895533321	-6.5320956135385515	-5.821647081668148
-6.091829895533321	-6.487063501918391	-5.809692013619915
-6.004484839067654	-6.48026416414216	-5.7682964102356085
-6.004484839067654	-6.48026416414216	-5.695276405847415
-5.999542272410352	-6.459164698985643	-5.695276405847415
-5.939704720744087	-6.319551614881231	-5.695276405847415
-5.936392275303546	-6.2423075158811345	-5.695276405847415
-5.936392275303546	-6.2423075158811345	-5.6670185683108905
-5.936392275303546	-6.2423075158811345	-5.6670185683108905
-5.847924058718524	-6.214401102901892	-5.602857624328405
-5.847924058718524	-6.171907648782675	-5.602857624328405
-5.798418900016597	-6.110609233435749	-5.602857624328405
