median	q1	q3
-7.365647013671149	-7.600959977737027	-6.996073980557542
-7.365647013671149	-7.591313738816904	-6.996073980557542
-7.365647013671149	-7.591313738816904	-6.996073980557542
-7.365647013671149	-7.591313738816904	-6.996073980557542
-7.365647013671149	-7.591313738816904	-6.996073980557542
-7.365647013671149	-7.591313738816904	-6.996073980557542
-7.365647013671149	-7.591313738816904	-6.996073980557542
-7.365647013671149	-7.591313738816904	-6.996073980557542
-7.365647013671149	-7.591313738816904	-6.996073980557542
-7.350785393815432	-7.591313738816904	-6.996073980557542
-7.350785393815432	-7.591313738816904	-6.996073980557542
-7.350785393815432	-7.591313738816904	-6.996073980557542
-7.350785393815432	-7.591313738816904	-6.996073980557542
-7.350785393815432	-7.591313738816904	-6.996073980557542
-7.350785393815432	-7.591313738816904	-6.996073980557542
-7.350785393815432	-7.591313738816904	-6.996073980557542
-7.350785393815432	-7.591313738816904	-6.996073980557542
-7.350785393815432	-7.591313738816904	-6.996073980557542
-7.350785393815432	-7.590029533228373	-6.996073980557542
-7.350785393815432	-7.590029533228373	-6.996073980557542
-7.350785393815432	-7.590029533228373	-6.996073980557542
-7.350785393815432	-7.590029533228373	-6.996073980557542
-7.350785393815432	-7.590029533228373	-6.996073980557542
-7.350785393815432	-7.590029533228373	-6.996073980557542
-7.350785393815432	-7.560211024945056	-6.996073980557542
-7.350785393815432	-7.560211024945056	-6.996073980557542
-7.350785393815432	-7.560211024945056	-6.996073980557542
-7.346714001554949	-7.560211024945056	-6.996073980557542
-7.346714001554949	-7.560211024945056	-6.996073980557542
-7.346714001554949	-7.560211024945056	-6.996073980557542
-7.346714001554949	-7.560211024945056	-6.996073980557542
-7.346714001554949	-7.560211024945056	-6.996073980557542
-7.346714001554949	-7.560211024945056	-6.996073980557542
-7.346714001554949	-7.560211024945056	-6.996073980557542
-7.344101631381134	-7.560211024945056	-6.996073980557542
-7.344101631381134	-7.560211024945056	-6.996073980557542
-7.344101631381134	-7.560211024945056	-6.996073980557542
-7.32916811812658	-7.560211024945056	-6.996073980557542
-7.32916811812658	-7.560211024945056	-6.996073980557542
-7.32916811812658	-7.560211024945056	-6.996073980557542
-7.319351676819315	-7.560211024945056	-6.996073980557542
-7.319351676819315	-7.554154449842712	-6.996073980557542
-7.319351676819315	-7.554154449842712	-6.996073980557542
-7.319351676819315	-7.554154449842712	-6.996073980557542
-7.319351676819315	-7.554154449842712	-6.996073980557542
-7.319351676819315	-7.554154449842712	-6.996073980557542
-7.319351676819315	-7.554154449842712	-6.995896754951307
-7.319351676819315	-7.554154449842712	-6.995896754951307
-7.319351676819315	-7.554154449842712	-6.995896754951307
-7.319351676819315	-7.554154449842712	-6.967075853234932
-7.319351676819315	-7.554154449842712	-6.967075853234932
-7.319351676819315	-7.554154449842712	-6.956503434705325
-7.319351676819315	-7.554154449842712	-6.956503434705325
-7.319351676819315	-7.554154449842712	-6.956503434705325
-7.319351676819315	-7.554154449842712	-6.956503434705325
-7.319351676819315	-7.554154449842712	-6.956503434705325
-7.319351676819315	-7.554154449842712	-6.956503434705325
-7.319351676819315	-7.554154449842712	-6.956503434705325
-7.319351676819315	-7.554154449842712	-6.956503434705325
-7.319351676819315	-7.554154449842712	-6.954750724662061
-7.319351676819315	-7.554154449842712	-6.954750724662061
-7.319351676819315	-7.554154449842712	-6.954750724662061
-7.319351676819315	-7.554154449842712	-6.954750724662061
-7.319351676819315	-7.554154449842712	-6.954750724662061
-7.319351676819315	-7.554154449842712	-6.954750724662061
-7.319351676819315	-7.554154449842712	-6.954750724662061
-7.319351676819315	-7.554154449842712	-6.954750724662061
-7.319351676819315	-7.517488563817265	-6.954750724662061
-7.319351676819315	-7.517488563817265	-6.954750724662061
-7.3172715387236105	-7.517488563817265	-6.954750724662061
-7.3172715387236105	-7.517488563817265	-6.954750724662061
-7.3172715387236105	-7.517488563817265	-6.954750724662061
-7.3172715387236105	-7.517488563817265	-6.954750724662061
-7.3172715387236105	-7.517488563817265	-6.954750724662061
-7.3172715387236105	-7.517488563817265	-6.954750724662061
-7.3172715387236105	-7.517488563817265	-6.954750724662061
-7.3172715387236105	-7.517488563817265	-6.954750724662061
-7.3172715387236105	-7.517488563817265	-6.954750724662061
-7.3172715387236105	-7.517488563817265	-6.954750724662061
-7.3172715387236105	-7.517488563817265	-6.954750724662061
-7.3172715387236105	-7.517488563817265	-6.954750724662061
-7.3172715387236105	-7.517488563817265	-6.954750724662061
-7.3172715387236105	-7.517488563817265	-6.954750724662061
-7.3172715387236105	-7.517488563817265	-6.954750724662061
-7.3172715387236105	-7.517488563817265	-6.954750724662061
-7.3172715387236105	-7.517488563817265	-6.954750724662061
-7.3172715387236105	-7.498422118313248	-6.954750724662061
-7.3172715387236105	-7.498422118313248	-6.954750724662061
-7.3069424171943504	-7.498422118313248	-6.954750724662061
-7.3069424171943504	-7.498422118313248	-6.954750724662061
-7.3069424171943504	-7.489866109700486	-6.954750724662061
-7.3069424171943504	-7.489866109700486	-6.954750724662061
-7.3069424171943504	-7.489866109700486	-6.954750724662061
-7.3069424171943504	-7.489866109700486	-6.954750724662061
-7.3069424171943504	-7.489866109700486	-6.954750724662061
-7.3069424171943504	-7.489866109700486	-6.954750724662061
-7.3069424171943504	-7.489866109700486	-6.954750724662061
-7.3069424171943504	-7.489866109700486	-6.954750724662061
-7.3069424171943504	-7.489866109700486	-6.954750724662061
-7.248431836163496	-7.489866109700486	-6.954750724662061
-7.248431836163496	-7.489866109700486	-6.954750724662061
-7.248431836163496	-7.489866109700486	-6.954750724662061
-7.248431836163496	-7.489866109700486	-6.954750724662061
-7.248431836163496	-7.489866109700486	-6.954750724662061
-7.248431836163496	-7.489866109700486	-6.954750724662061
-7.248431836163496	-7.489866109700486	-6.954750724662061
-7.191353690895658	-7.453600103704257	-6.954750724662061
-7.191353690895658	-7.453600103704257	-6.954750724662061
-7.191353690895658	-7.453600103704257	-6.954750724662061
-7.191353690895658	-7.453600103704257	-6.954750724662061
-7.172361669193674	-7.453600103704257	-6.954750724662061
-7.172361669193674	-7.453600103704257	-6.954750724662061
-7.172361669193674	-7.453600103704257	-6.954750724662061
-7.172361669193674	-7.453600103704257	-6.954750724662061
-7.172361669193674	-7.453600103704257	-6.954750724662061
-7.172361669193674	-7.453600103704257	-6.954750724662061
-7.172361669193674	-7.453600103704257	-6.954750724662061
-7.172361669193674	-7.453600103704257	-6.954750724662061
-7.172361669193674	-7.453600103704257	-6.933546347505998
-7.172361669193674	-7.453600103704257	-6.933546347505998
-7.172361669193674	-7.453600103704257	-6.933546347505998
-7.172361669193674	-7.453600103704257	-6.933546347505998
-7.172361669193674	-7.453600103704257	-6.933546347505998
-7.172361669193674	-7.453600103704257	-6.933546347505998
-7.172361669193674	-7.453600103704257	-6.933546347505998
-7.172361669193674	-7.453600103704257	-6.933546347505998
-7.172361669193674	-7.453600103704257	-6.933546347505998
-7.172361669193674	-7.453600103704257	-6.933546347505998
-7.172361669193674	-7.453600103704257	-6.933546347505998
-7.172361669193674	-7.453600103704257	-6.933546347505998
-7.172361669193674	-7.453600103704257	-6.933546347505998
-7.172361669193674	-7.453600103704257	-6.933546347505998
-7.172361669193674	-7.453600103704257	-6.933546347505998
-7.172361669193674	-7.453600103704257	-6.933546347505998
-7.172361669193674	-7.453600103704257	-6.933546347505998
-7.172361669193674	-7.453600103704257	-6.863216140714909
-7.172361669193674	-7.453600103704257	-6.863216140714909
-7.172361669193674	-7.453600103704257	-6.863216140714909
-7.172361669193674	-7.453600103704257	-6.863216140714909
-7.172361669193674	-7.453600103704257	-6.837639037088594
-7.172361669193674	-7.453600103704257	-6.837639037088594
-7.172361669193674	-7.453600103704257	-6.837639037088594
-7.172361669193674	-7.453600103704257	-6.837639037088594
-7.172361669193674	-7.453600103704257	-6.837639037088594
-7.172361669193674	-7.453600103704257	-6.837639037088594
-7.172361669193674	-7.453600103704257	-6.837639037088594
-7.172361669193674	-7.453184844907384	-6.837639037088594
-7.172361669193674	-7.453184844907384	-6.837639037088594
-7.172361669193674	-7.453184844907384	-6.837639037088594
-7.172361669193674	-7.453184844907384	-6.8113224677423645
-7.172361669193674	-7.453184844907384	-6.8113224677423645
-7.172361669193674	-7.453184844907384	-6.8113224677423645
-7.172361669193674	-7.453184844907384	-6.8113224677423645
-7.172361669193674	-7.453184844907384	-6.8113224677423645
-7.172361669193674	-7.43978211692524	-6.8113224677423645
-7.172361669193674	-7.43978211692524	-6.8113224677423645
-7.172361669193674	-7.43978211692524	-6.8113224677423645
-7.172361669193674	-7.43978211692524	-6.8113224677423645
-7.172361669193674	-7.438245042810732	-6.8113224677423645
-7.172361669193674	-7.438245042810732	-6.8113224677423645
-7.172361669193674	-7.438245042810732	-6.8113224677423645
-7.172361669193674	-7.438245042810732	-6.789489995928134
-7.172361669193674	-7.438245042810732	-6.789489995928134
-7.172361669193674	-7.438245042810732	-6.789489995928134
-7.172361669193674	-7.438245042810732	-6.789489995928134
-7.172361669193674	-7.438245042810732	-6.789489995928134
-7.16601045585626	-7.438245042810732	-6.789489995928134
-7.16601045585626	-7.438245042810732	-6.789489995928134
-7.163178586733611	-7.438245042810732	-6.789489995928134
-7.163178586733611	-7.438245042810732	-6.785260185384937
-7.163178586733611	-7.438245042810732	-6.785260185384937
-7.163178586733611	-7.438245042810732	-6.785260185384937
-7.163178586733611	-7.438245042810732	-6.785260185384937
-7.163178586733611	-7.438245042810732	-6.785260185384937
-7.163178586733611	-7.438245042810732	-6.785260185384937
-7.163178586733611	-7.438245042810732	-6.785260185384937
-7.163178586733611	-7.438245042810732	-6.785260185384937
-7.163178586733611	-7.438245042810732	-6.785260185384937
-7.132167169178828	-7.438245042810732	-6.785260185384937
-7.132167169178828	-7.438245042810732	-6.785260185384937
-7.132167169178828	-7.438245042810732	-6.785260185384937
-7.132167169178828	-7.438245042810732	-6.785260185384937
-7.132167169178828	-7.374561804979392	-6.785260185384937
-7.132167169178828	-7.374561804979392	-6.785260185384937
-7.127060371757108	-7.367494729343008	-6.785260185384937
