median	q1	q3
-inf	-inf	-inf
-inf	-inf	-2503.186665679482
-inf	-inf	-2.2194653563700637
-5001.764826495339	-inf	-2.0954845092655603
-3.373434987408609	-inf	-2.0673597457902364
-2.30618487523766	-inf	-1.9992323497927547
-2.176077969140567	-inf	-1.9509061574151152
-2.136063055142043	-inf	-1.9100881450827016
-2.118708861187555	-inf	-1.9019606970195408
-2.0481032873251523	-inf	-1.9019606970195408
-2.0481032873251523	-inf	-1.8377643570907511
-2.0481032873251523	-inf	-1.7776216139020624
-1.9947504032902135	-inf	-1.7675667159206712
-1.9947504032902135	-inf	-1.7290076242511219
-1.956997012878427	-inf	-1.7290076242511219
-1.8646486779144151	-inf	-1.728976108150577
-1.8388948602128212	-inf	-1.7084820351489065
-1.822596540306203	-7500.947594835834	-1.7021193340578875
-1.7997857630356027	-7500.947594835834	-1.698708797652316
-1.7997857630356027	-7500.947594835834	-1.6931397503441965
-1.7934822238382315	-3.515446055299338	-1.6782889787830073
-1.7675240585285708	-2.731722531915589	-1.6513394086823416
-1.7540882338581476	-2.731722531915589	-1.6513394086823416
-1.7540882338581476	-2.3749111537871013	-1.6513394086823416
-1.7540882338581476	-2.347489641204074	-1.6360476683429566
-1.719435866779346	-2.347489641204074	-1.6360459647025714
-1.706873402719615	-2.347489641204074	-1.6301807328848756
-1.7023571976381005	-2.244277840971457	-1.6301807328848756
-1.692102908243697	-1.8326574197552787	-1.6208478910879205
-1.692102908243697	-1.8238251155862575	-1.6208478910879205
-1.692102908243697	-1.8191056256333369	-1.6208478910879205
-1.6875518756677694	-1.8191056256333369	-1.6165585207275583
-1.6770312963242429	-1.767722373513281	-1.6165585207275583
-1.6770312963242429	-1.767722373513281	-1.6165585207275583
-1.6770312963242429	-1.7574222504489372	-1.6165585207275583
-1.6567631784208081	-1.706028549776681	-1.6165585207275583
-1.6459146263724918	-1.7034596752690923	-1.6052271835550926
-1.6459146263724918	-1.6953768263984204	-1.6052271835550926
-1.6459146263724918	-1.6953768263984204	-1.6052271835550926
-1.642424418929188	-1.6948592339783517	-1.6052271835550926
-1.6391585411194867	-1.6948592339783517	-1.6008980212098636
-1.6391585411194867	-1.6948592339783517	-1.6008980212098636
-1.6371804088710427	-1.6948592339783517	-1.5984395428910068
-1.6371804088710427	-1.6948592339783517	-1.5975455032237338
-1.6371804088710427	-1.6948592339783517	-1.5975455032237338
-1.6371804088710427	-1.6948592339783517	-1.5975455032237338
-1.6371804088710427	-1.6948592339783517	-1.5975455032237338
-1.6371804088710427	-1.6948592339783517	-1.59152353118899
-1.6364516030952423	-1.6948592339783517	-1.59152353118899
-1.6364516030952423	-1.6948592339783517	-1.5869362558818438
-1.6364516030952423	-1.666631874493262	-1.5868237323797623
-1.6364516030952423	-1.6659385239739233	-1.5868237323797623
-1.6352860892380858	-1.6526725938189926	-1.5868237323797623
-1.6352860892380858	-1.6526725938189926	-1.5868237323797623
-1.6352860892380858	-1.6526725938189926	-1.5868237323797623
-1.6352860892380858	-1.6526725938189926	-1.5868237323797623
-1.6352860892380858	-1.6526725938189926	-1.586454551669543
-1.6352860892380858	-1.6490133059003274	-1.586454551669543
-1.6336355890346304	-1.6490133059003274	-1.586454551669543
-1.6336355890346304	-1.6490133059003274	-1.586454551669543
-1.6336355890346304	-1.6490133059003274	-1.586454551669543
-1.6302748576984465	-1.6444467828037361	-1.586454551669543
-1.6302748576984465	-1.6444467828037361	-1.586454551669543
-1.6302748576984465	-1.6444467828037361	-1.586454551669543
-1.630059604494648	-1.64301552163531	-1.586454551669543
-1.630059604494648	-1.64301552163531	-1.586454551669543
-1.630059604494648	-1.64301552163531	-1.586454551669543
-1.6270413791227165	-1.6408131972375402	-1.586454551669543
-1.6270413791227165	-1.6398873479040783	-1.586454551669543
-1.622570067577754	-1.6372835043137473	-1.5719823519268292
-1.6193215722706025	-1.6372835043137473	-1.5719823519268292
-1.6193215722706025	-1.6372835043137473	-1.5719823519268292
-1.6193215722706025	-1.6366858763133274	-1.5719823519268292
-1.6113383591141905	-1.6326419294516912	-1.5719823519268292
-1.6113383591141905	-1.6315515501354787	-1.5719823519268292
-1.602693556895988	-1.6315515501354787	-1.5674088106387614
-1.602693556895988	-1.6315515501354787	-1.5674088106387614
-1.602693556895988	-1.6295351675667515	-1.5674088106387614
-1.602693556895988	-1.6295351675667515	-1.5674088106387614
-1.602693556895988	-1.628034939818481	-1.5674088106387614
-1.602693556895988	-1.628034939818481	-1.5674088106387614
-1.602693556895988	-1.628034939818481	-1.5674088106387614
-1.602693556895988	-1.628034939818481	-1.5674088106387614
-1.602693556895988	-1.628034939818481	-1.5674088106387614
-1.602693556895988	-1.628034939818481	-1.5674088106387614
-1.602693556895988	-1.628034939818481	-1.5674088106387614
-1.5963052958715465	-1.6250534144978903	-1.5674088106387614
-1.5963052958715465	-1.6250534144978903	-1.5674088106387614
-1.5963052958715465	-1.6250534144978903	-1.5674088106387614
-1.595584512808136	-1.6247061692721865	-1.5647360676136841
-1.595584512808136	-1.6247061692721865	-1.5647360676136841
-1.595584512808136	-1.6247061692721865	-1.5647360676136841
-1.595584512808136	-1.6247061692721865	-1.5647360676136841
-1.595584512808136	-1.6247061692721865	-1.5647360676136841
-1.595584512808136	-1.6247061692721865	-1.5647360676136841
-1.5898307168473065	-1.6247061692721865	-1.5647360676136841
-1.5898307168473065	-1.6247061692721865	-1.5647360676136841
-1.5893085469937074	-1.6231981044136863	-1.5647360676136841
-1.5883451385691054	-1.6117513184699148	-1.5613861577522743
-1.586838626829251	-1.6117513184699148	-1.559339044828135
-1.586838626829251	-1.6117513184699148	-1.559339044828135
-1.586838626829251	-1.6117513184699148	-1.559339044828135
-1.5839861059109652	-1.6117513184699148	-1.559339044828135
-1.5839861059109652	-1.6117513184699148	-1.559339044828135
-1.5839861059109652	-1.6117513184699148	-1.559339044828135
-1.5839861059109652	-1.6117513184699148	-1.559339044828135
-1.5797348596831842	-1.6117513184699148	-1.5592841396290285
-1.5797348596831842	-1.6117513184699148	-1.5592841396290285
-1.5797348596831842	-1.6117513184699148	-1.5592841396290285
-1.5797348596831842	-1.6117513184699148	-1.5592841396290285
-1.5797348596831842	-1.6117513184699148	-1.5592841396290285
-1.5797348596831842	-1.6117513184699148	-1.5592841396290285
-1.5797348596831842	-1.6117513184699148	-1.5592841396290285
-1.5797348596831842	-1.6117513184699148	-1.5592841396290285
-1.5773792067478292	-1.6117513184699148	-1.5592841396290285
-1.57625776528332	-1.6035063564738041	-1.5572622615599057
-1.57625776528332	-1.6035063564738041	-1.5572622615599057
-1.57625776528332	-1.6035063564738041	-1.5560399406790695
-1.57625776528332	-1.6035063564738041	-1.5560399406790695
-1.57625776528332	-1.6035063564738041	-1.5560399406790695
-1.57625776528332	-1.6035063564738041	-1.5560399406790695
-1.5713057057622077	-1.60248664243547	-1.5560399406790695
-1.5713057057622077	-1.599595605570208	-1.5560399406790695
-1.5713057057622077	-1.599595605570208	-1.5560399406790695
-1.5713057057622077	-1.599595605570208	-1.5560399406790695
-1.5713057057622077	-1.599595605570208	-1.5560399406790695
-1.5713057057622077	-1.599595605570208	-1.5560399406790695
-1.5713057057622077	-1.599595605570208	-1.5560399406790695
-1.5713057057622077	-1.599595605570208	-1.5560399406790695
-1.5713057057622077	-1.599595605570208	-1.5560399406790695
-1.5713057057622077	-1.599595605570208	-1.5560399406790695
-1.5713057057622077	-1.599595605570208	-1.5560399406790695
-1.5713057057622077	-1.599595605570208	-1.5560399406790695
-1.5713057057622077	-1.599595605570208	-1.5560399406790695
-1.5713057057622077	-1.5903527948121856	-1.5560399406790695
-1.5713057057622077	-1.5903527948121856	-1.5560399406790695
-1.5713057057622077	-1.5903527948121856	-1.5560399406790695
-1.5713057057622077	-1.5903527948121856	-1.5560399406790695
-1.5713057057622077	-1.5903527948121856	-1.5560399406790695
-1.5713057057622077	-1.5903527948121856	-1.5560399406790695
-1.5713057057622077	-1.5903527948121856	-1.5560399406790695
-1.5713057057622077	-1.5903527948121856	-1.5560399406790695
-1.5713057057622077	-1.5903527948121856	-1.5560399406790695
-1.5713057057622077	-1.5903527948121856	-1.5560399406790695
-1.5704444254441827	-1.5903527948121856	-1.5560399406790695
-1.5704444254441827	-1.5903527948121856	-1.5560399406790695
-1.5704444254441827	-1.5903527948121856	-1.5560399406790695
-1.5704444254441827	-1.5903527948121856	-1.5560399406790695
-1.5704444254441827	-1.5903527948121856	-1.5560399406790695
-1.5704444254441827	-1.5903527948121856	-1.5560399406790695
-1.5704444254441827	-1.5903527948121856	-1.5560399406790695
-1.5704444254441827	-1.5903527948121856	-1.5560399406790695
-1.5704444254441827	-1.5903527948121856	-1.5560399406790695
-1.5704444254441827	-1.5903527948121856	-1.5560399406790695
-1.5704444254441827	-1.5903527948121856	-1.5560399406790695
-1.5704444254441827	-1.5903527948121856	-1.5560399406790695
-1.5704444254441827	-1.5903527948121856	-1.5560399406790695
-1.5685491605568052	-1.5898243381154018	-1.5560399406790695
-1.5685491605568052	-1.5898243381154018	-1.5560399406790695
-1.5685491605568052	-1.5898243381154018	-1.5560399406790695
-1.5685491605568052	-1.5898243381154018	-1.5560399406790695
-1.5685491605568052	-1.5898243381154018	-1.5560399406790695
-1.5661207857198463	-1.5898243381154018	-1.5541873377874518
-1.5661207857198463	-1.5898243381154018	-1.5541873377874518
-1.5661207857198463	-1.5898243381154018	-1.5541873377874518
-1.5661207857198463	-1.5898243381154018	-1.5541873377874518
-1.5661207857198463	-1.5898243381154018	-1.5541873377874518
-1.5661207857198463	-1.5898243381154018	-1.5541873377874518
-1.5661207857198463	-1.5898243381154018	-1.5541873377874518
-1.5661207857198463	-1.5898243381154018	-1.5541873377874518
-1.5661207857198463	-1.5898243381154018	-1.5541873377874518
-1.5661207857198463	-1.5898243381154018	-1.5541873377874518
-1.5661207857198463	-1.5898243381154018	-1.5541873377874518
-1.5661207857198463	-1.5898243381154018	-1.5541873377874518
-1.564420623862862	-1.5862046210057263	-1.552321338599699
-1.564420623862862	-1.5862046210057263	-1.552321338599699
-1.564420623862862	-1.5862046210057263	-1.552321338599699
-1.562219434063247	-1.5773432988704268	-1.5505947227055714
-1.562219434063247	-1.5773432988704268	-1.5505947227055714
-1.562219434063247	-1.5773432988704268	-1.5505947227055714
-1.562219434063247	-1.5773432988704268	-1.5505947227055714
-1.562219434063247	-1.5773432988704268	-1.5505947227055714
-1.562219434063247	-1.5773432988704268	-1.5505947227055714
-1.562219434063247	-1.5773432988704268	-1.5505947227055714
-1.562219434063247	-1.5773432988704268	-1.5505947227055714
-1.562219434063247	-1.5773432988704268	-1.5505947227055714
-1.562219434063247	-1.5773432988704268	-1.5505947227055714
-1.562219434063247	-1.5773432988704268	-1.5505947227055714
-1.562219434063247	-1.5773432988704268	-1.5505947227055714
-1.562219434063247	-1.5773432988704268	-1.5505947227055714
-1.5604430710430885	-1.5773432988704268	-1.550508758805559
-1.559633846634311	-1.576662321193099	-1.550508758805559
-1.559633846634311	-1.576662321193099	-1.550508758805559
-1.559633846634311	-1.576662321193099	-1.550508758805559
-1.559633846634311	-1.576662321193099	-1.550508758805559
-1.559633846634311	-1.576576623163006	-1.550508758805559
-1.559633846634311	-1.576576623163006	-1.550508758805559
-1.559633846634311	-1.576576623163006	-1.550508758805559
-1.559633846634311	-1.576576623163006	-1.5488860452256585
-1.559633846634311	-1.576576623163006	-1.5473032971366634
-1.559633846634311	-1.576576623163006	-1.5473032971366634
