ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
-inf	33.595	9.5	30.7	22.56	-inf	0	0	76	10	75	51	13	9	11	9	0	0	170.9616687297821	200	170.9616687297821	189	5.5	
-inf	31.39	9.476923076923077	19.476923076923075	14.569230769230769	-296.0211236020025	1	135	77	12.0	61.0	43.0	2	9.0	11.0	9.0	0	0	0.1542222499847412	400	171.11589097976685	234	41.5	
-inf	26.405	9.627450980392156	20.49019607843137	15.235294117647058	-296.0211236020025	2	233	80	12.0	61.0	43.0	1	9.0	11.0	9.0	0	0	0.3966240882873535	600	171.5125150680542	301	49.83333333333333	
-inf	26.07	9.814432989690722	22.567010309278352	16.61855670103093	-9.26255009726849	3	336	74	13.0	92.0	64.0	5	9.0	11.0	9.0	0	0	0.28299498558044434	800	171.79551005363464	362	54.75	
-inf	29.635	10.0625	26.776785714285715	19.5	-9.26255009726849	4	424	75	13.0	92.0	64.0	1	9.0	11.0	9.0	0	0	0.4011189937591553	1000	172.1966290473938	430	57.0	
-inf	34.95	10.176470588235293	28.830882352941178	20.897058823529413	-9.26255009726849	5	488	85	13.0	92.0	64.0	3	9.0	11.0	9.0	0	0	7.163912773132324	1200	179.36054182052612	514	57.166666666666664	
-inf	42.57	10.491666666666667	34.275	24.683333333333334	-9.26255009726849	6	568	100	14.0	92.0	64.0	7	9.0	11.0	9.0	0	0	9.407101154327393	1400	188.76764297485352	604	56.857142857142854	
-inf	45.86	10.61	36.93	26.63	-9.052837532468715	7	668	111	14.0	92.0	65.0	4	9.0	11.0	9.0	0	0	0.7476170063018799	1600	189.5152599811554	668	58.25	
-inf	48.885	10.536363636363637	36.46363636363636	26.39090909090909	-9.052837532468715	8	758	118	14.0	92.0	65.0	7	9.0	11.0	9.0	0	0	1.0407729148864746	1800	190.55603289604187	734	59.22222222222222	
-inf	49.47	10.777777777777779	38.9537037037037	28.055555555555557	-9.033344714756574	9	850	126	14.0	120.0	83.0	9	9.0	11.0	9.0	0	0	1.3048961162567139	2000	191.86092901229858	807	59.65	
-inf	54.97	10.926229508196721	42.81967213114754	30.762295081967213	-7.778455028308188	10	928	152	15.0	120.0	85.0	4	9.0	11.0	9.0	0	0	1.5948281288146973	2200	193.45575714111328	887	59.68181818181818	
-inf	65.91	11.033613445378151	43.747899159663866	31.310924369747898	-7.778455028308188	11	1009	148	15.0	122.0	85.0	6	9.0	11.0	9.0	0	0	1.0717997550964355	2400	194.52755689620972	964	59.833333333333336	
-inf	72.055	11.577981651376147	50.908256880733944	36.1651376146789	-7.778455028308188	12	1100	167	19.0	146.0	101.0	9	9.0	11.0	9.0	0	0	0.9906949996948242	2600	195.51825189590454	1034	60.23076923076923	
-inf	72.73	11.551724137931034	51.31896551724138	36.491379310344826	-7.778455028308188	13	1184	165	16.0	210.0	145.0	2	9.0	11.0	9.0	0	0	0.9295041561126709	2800	196.4477560520172	1102	60.642857142857146	
-inf	80.715	11.54954954954955	50.88288288288288	36.252252252252255	-7.778455028308188	14	1273	205	15.0	122.0	86.0	9	9.0	11.0	9.0	0	0	0.4978928565979004	3000	196.9456489086151	1172	60.93333333333334	
-inf	89.26	12.035398230088495	59.982300884955755	42.61946902654867	-6.397420824123268	15	1360	236	18.0	180.0	124.0	5	9.0	13.0	10.0	0	0	0.764092206954956	3200	197.70974111557007	1247	61.03125	
-inf	93.41	12.247619047619047	65.96190476190476	46.857142857142854	-6.397420824123268	16	1455	224	18.0	240.0	166.0	4	9.0	11.0	9.0	0	0	1.4677698612213135	3400	199.17751097679138	1322	61.11764705882353	
-inf	97.335	12.306930693069306	65.97029702970298	47.04950495049505	-6.397420824123268	17	1554	206	19.0	178.0	127.0	10	9.0	11.0	9.0	0	0	0.4973149299621582	3600	199.67482590675354	1392	61.333333333333336	
-inf	101.42	12.568965517241379	74.11206896551724	52.71551724137931	-6.3114113035671195	18	1638	233	18.0	173.0	118.0	15	9.0	11.0	9.0	0	0	1.6291611194610596	3800	201.3039870262146	1468	61.368421052631575	
-inf	116.605	12.877358490566039	80.21698113207547	57.160377358490564	-6.3114113035671195	19	1732	280	17.0	171.0	118.0	18	9.0	11.0	9.0	0	0	0.33202505111694336	4000	201.63601207733154	1533	61.675000000000004	
-inf	122.73	13.010204081632653	86.05102040816327	61.326530612244895	-6.3114113035671195	20	1834	265	17.0	188.0	135.0	10	9.0	13.0	10.0	0	0	1.2740139961242676	4200	202.9100260734558	1598	61.952380952380956	
-inf	130.49	12.81981981981982	82.04504504504504	58.72072072072072	-6.3114113035671195	21	1923	264	17.0	187.0	135.0	16	9.0	13.0	10.0	0	0	0.22757196426391602	4400	203.13759803771973	1672	62.0	
-inf	145.18	12.875	85.93181818181819	61.77272727272727	-6.221942330148485	22	2035	288	18.0	198.0	140.0	30	9.0	11.0	9.0	0	0	0.454272985458374	4600	203.5918710231781	1730	62.391304347826086	
-inf	146.21	12.92079207920792	85.52475247524752	61.46534653465346	-5.893458152551557	23	2134	309	21.0	353.0	242.0	42	9.0	11.0	9.0	0	0	2.705090045928955	4800	206.29696106910706	1783	62.854166666666664	
-inf	152.69	13.010989010989011	88.97802197802197	64.01098901098901	-5.893458152551557	24	2243	381	22.0	262.0	185.0	29	9.0	11.0	9.0	0	0	0.991096019744873	5000	207.28805708885193	1843	63.14	
-inf	161.275	13.2	87.03157894736842	62.48421052631579	-5.738451664736183	25	2348	411	18.0	239.0	166.0	8	9.0	11.0	9.0	0	0	1.3296117782592773	5200	208.6176688671112	1899	63.480769230769226	
-inf	154.335	13.82882882882883	96.42342342342343	68.78378378378379	-5.622052889682793	26	2437	331	20.0	262.0	184.0	8	9.0	15.0	12.0	0	0	0.9315052032470703	5400	209.54917407035828	1981	63.31481481481481	
-inf	160.95	13.265486725663717	88.26548672566372	63.26548672566372	-5.622052889682793	27	2524	386	20.0	239.0	166.0	25	9.0	11.0	9.0	0	0	0.7628600597381592	5600	210.31203413009644	2064	63.142857142857146	
-inf	161.66	13.457627118644067	91.96610169491525	65.80508474576271	-5.622052889682793	28	2606	378	21.0	253.0	175.0	39	9.0	11.0	9.0	0	0	0.7313327789306641	5800	211.0433669090271	2146	63.0	
-inf	159.475	13.71875	95.515625	68.4765625	-5.622052889682793	29	2678	443	21.0	253.0	175.0	22	9.0	11.0	9.0	0	0	0.7866511344909668	6000	211.83001804351807	2229	62.85	
