9.500000000000000000e+00,9.500000000000000000e+00,9.500000000000000000e+00,9.500000000000000000e+00,9.500000000000000000e+00,9.500000000000000000e+00
9.660000000000000142e+00,9.539682539682539542e+00,9.527272727272727337e+00,9.461538461538461675e+00,9.625000000000000000e+00,9.492307692307692335e+00
9.642857142857142350e+00,9.273809523809523725e+00,9.619047619047620401e+00,9.519999999999999574e+00,9.558823529411764497e+00,9.536585365853660790e+00
9.635294117647058343e+00,9.382352941176472783e+00,9.736842105263157521e+00,9.642857142857142350e+00,9.758241758241760877e+00,9.543689320388349273e+00
9.728971962616823177e+00,9.407766990291264619e+00,9.767857142857142350e+00,9.704761904761904034e+00,9.528089887640449618e+00,9.601941747572816155e+00
9.803571428571428825e+00,9.457446808510640679e+00,9.945945945945945610e+00,9.718446601941748142e+00,9.533333333333331439e+00,9.574257425742576544e+00
9.834951456310680129e+00,9.522222222222222143e+00,9.981981981981979501e+00,9.783505154639176027e+00,9.728155339805823587e+00,9.852941176470588758e+00
9.862385321100918034e+00,9.510204081632652517e+00,9.915887850467289155e+00,9.768421052631579116e+00,9.558823529411764497e+00,9.882352941176472783e+00
9.890000000000000568e+00,9.618556701030927414e+00,9.970873786407768335e+00,9.820754716981131338e+00,9.726415094339623479e+00,9.859999999999999432e+00
9.989473684210528504e+00,9.547169811320756594e+00,9.731481481481479179e+00,9.769230769230770051e+00,9.731481481481479179e+00,1.001999999999999957e+01
9.920792079207920722e+00,9.518181818181817633e+00,9.747747747747748548e+00,9.547169811320756594e+00,9.683168316831684663e+00,1.030588235294117538e+01
9.921348314606740715e+00,9.727272727272728403e+00,9.869565217391304657e+00,9.623853211009176789e+00,9.660194174757279484e+00,1.050574712643678232e+01
1.007826086956521827e+01,9.763636363636363669e+00,9.615384615384616751e+00,9.759259259259259522e+00,9.663461538461538325e+00,1.063529411764705834e+01
9.946428571428571175e+00,9.981651376146789545e+00,9.583333333333333925e+00,9.747967479674796820e+00,9.601851851851851194e+00,1.084090909090909172e+01
1.008181818181818201e+01,1.019298245614035281e+01,9.940594059405940541e+00,9.716814159292036734e+00,9.745283018867924696e+00,1.090123456790123413e+01
1.005309734513274478e+01,1.006306306306306375e+01,1.014150943396226445e+01,9.710526315789474339e+00,9.461538461538461675e+00,1.107142857142857117e+01
1.008910891089108830e+01,1.013265306122448983e+01,9.807692307692308376e+00,9.738317757009346209e+00,9.735849056603774088e+00,1.097916666666666607e+01
1.028571428571428648e+01,9.879629629629629761e+00,9.914285714285716367e+00,9.715596330275227288e+00,9.784313725490196845e+00,1.084684684684684619e+01
1.021138211382113781e+01,9.791666666666666075e+00,9.622807017543859587e+00,1.007964601769911539e+01,9.887850467289720058e+00,1.072631578947368425e+01
1.012711864406779583e+01,9.778688524590164022e+00,9.554545454545456451e+00,9.887931034482758008e+00,1.002500000000000036e+01,1.072527472527472447e+01
1.036607142857142883e+01,9.831932773109244295e+00,9.916666666666666075e+00,9.891891891891891220e+00,9.774509803921569429e+00,1.078999999999999915e+01
1.055645161290322598e+01,9.747663551401869242e+00,9.767857142857142350e+00,9.949999999999999289e+00,9.956896551724140565e+00,1.080219780219780468e+01
1.074311926605504830e+01,9.926605504587156403e+00,9.785714285714286476e+00,1.000854700854700852e+01,1.006956521739130395e+01,1.065263157894736779e+01
1.023140495867768607e+01,9.990291262135924555e+00,9.754237288135591655e+00,1.006557377049180246e+01,9.973684210526316818e+00,1.080219780219780468e+01
9.967741935483870108e+00,9.877358490566040317e+00,9.815789473684210620e+00,9.940170940170940383e+00,9.921739130434781728e+00,1.080232558139534937e+01
9.929203539823008740e+00,9.741379310344827402e+00,9.814516129032258007e+00,9.765217391304348737e+00,9.816513761467890120e+00,1.083333333333333393e+01
1.003508771929824483e+01,9.794642857142857650e+00,9.724137931034482207e+00,9.723214285714286476e+00,1.005607476635513997e+01,1.086868686868686851e+01
1.033333333333333393e+01,1.007627118644067821e+01,9.650000000000000355e+00,1.012500000000000000e+01,9.837606837606838184e+00,1.065306122448979664e+01
1.013043478260869534e+01,9.897435897435897800e+00,9.714285714285713524e+00,1.001612903225806406e+01,9.866666666666667140e+00,1.079381443298969145e+01
1.004385964912280649e+01,9.964285714285713524e+00,1.000943396226415061e+01,1.015966386554621792e+01,9.830357142857142350e+00,1.115217391304347849e+01
1.014678899082568719e+01,9.931034482758619220e+00,9.903225806451612101e+00,9.855932203389830448e+00,9.983999999999999986e+00,1.102247191011236005e+01
1.004629629629629584e+01,1.004587155963302791e+01,9.773109243697479798e+00,9.785046728971963148e+00,1.025663716814159265e+01,1.112903225806451601e+01
1.029126213592233086e+01,1.004201680672268715e+01,9.845454545454545681e+00,9.651785714285713524e+00,1.032478632478632363e+01,1.115957446808510589e+01
1.068518518518518334e+01,9.915254237288136707e+00,9.965217391304348027e+00,9.864077669902911794e+00,1.024347826086956559e+01,1.150000000000000000e+01
1.087850467289719525e+01,1.006194690265486713e+01,9.714285714285713524e+00,9.939655172413793593e+00,1.025438596491228083e+01,1.132291666666666607e+01
1.116842105263157947e+01,1.000000000000000000e+01,9.929687500000000000e+00,9.784482758620690390e+00,1.011711711711711636e+01,1.145348837209302317e+01
1.108602150537634401e+01,1.014285714285714235e+01,9.946902654867255222e+00,9.752293577981651751e+00,1.014285714285714235e+01,1.129487179487179560e+01
1.142999999999999972e+01,1.041228070175438347e+01,9.957983193277312850e+00,9.813725490196080870e+00,1.037614678899082321e+01,1.135365853658536572e+01
1.180232558139534937e+01,1.024770642201834825e+01,9.739130434782609314e+00,9.779661016949152241e+00,1.021276595744680726e+01,1.147058823529411775e+01
1.165934065934066055e+01,1.014563106796116365e+01,9.760330578512396826e+00,9.813725490196080870e+00,1.043859649122807021e+01,1.172941176470588154e+01
1.172413793103448221e+01,1.022689075630252020e+01,9.920353982300884610e+00,9.657407407407408328e+00,1.004273504273504436e+01,1.184782608695652151e+01
1.179545454545454319e+01,1.013913043478260789e+01,9.747826086956521863e+00,9.761904761904764527e+00,9.991304347826087451e+00,1.197647058823529420e+01
1.156790123456790198e+01,1.005504587155963137e+01,9.776785714285713524e+00,9.755102040816327147e+00,1.002479338842975132e+01,1.247126436781609193e+01
1.152272727272727160e+01,1.018691588785046775e+01,9.982456140350876694e+00,9.864077669902911794e+00,9.967999999999999972e+00,1.267415730337078728e+01
1.141666666666666607e+01,1.029411764705882426e+01,1.001869158878504606e+01,1.002857142857142847e+01,1.040000000000000036e+01,1.262500000000000000e+01
1.163855421686747071e+01,1.010833333333333250e+01,1.021818181818182047e+01,9.984732824427480224e+00,1.015873015873015817e+01,1.291666666666666607e+01
1.178823529411764781e+01,1.013513513513513686e+01,1.004310344827585944e+01,1.013274336283185839e+01,1.000000000000000000e+01,1.308433734939758963e+01
1.170238095238095255e+01,1.025892857142857117e+01,1.017117117117117076e+01,1.028688524590164022e+01,1.024576271186440835e+01,1.326373626373626458e+01
1.201234567901234485e+01,1.046086956521739175e+01,1.017475728155340065e+01,1.013445378151260456e+01,1.028925619834710758e+01,1.286075949367088356e+01
1.190277777777778034e+01,1.078999999999999915e+01,1.024752475247524863e+01,1.008035714285714235e+01,1.046341463414633921e+01,1.264772727272727160e+01
1.229850746268656714e+01,1.127272727272727160e+01,1.065420560747663536e+01,9.851485148514852241e+00,1.055882352941176450e+01,1.301333333333333364e+01
1.265384615384615152e+01,1.104210526315789664e+01,1.107547169811320842e+01,9.788617886178862193e+00,1.047457627118643941e+01,1.288311688311688386e+01
1.305263157894736814e+01,1.104123711340206171e+01,1.145454545454545681e+01,9.663716814159291957e+00,1.026785714285714235e+01,1.310256410256410220e+01
1.292105263157894868e+01,1.126086956521739069e+01,1.153465346534653513e+01,9.815789473684210620e+00,1.014754098360655554e+01,1.298780487804877914e+01
1.294252873563218387e+01,1.132653061224489832e+01,1.213095238095237960e+01,1.037719298245614041e+01,9.991735537190084671e+00,1.280232558139534937e+01
1.289285714285714235e+01,1.133333333333333393e+01,1.224210526315789416e+01,9.972972972972973693e+00,1.034453781512605275e+01,1.267469879518072240e+01
1.250746268656716431e+01,1.156250000000000000e+01,1.214893617021276562e+01,9.924528301886791581e+00,1.018487394957983128e+01,1.270114942528735646e+01
1.210144927536231840e+01,1.157317073170731625e+01,1.205494505494505653e+01,9.896226415094339757e+00,1.025454545454545396e+01,1.309333333333333371e+01
1.238095238095237960e+01,1.194505494505494347e+01,1.172277227722772430e+01,9.919642857142857650e+00,1.039449541284403544e+01,1.307692307692307665e+01
