8.583595991134643555e+00,9.317331075668336737e+00,2.062642788887023926e+01,9.897490024566650391e+00,6.340286016464233398e+00,1.137446117401123047e+01,1.244371390342712402e+01,1.530683898925781250e+01,6.557641029357910156e+00,1.230052709579467773e+01,5.850063085556030273e+00,9.850701093673706055e+00,1.480426216125488459e+01,7.344462156295776367e+00,1.592854905128479004e+01,1.606445002555847168e+01,6.173025417327880859e+01,8.604640388488769531e+01,7.103201150894165039e+00,6.504118919372558594e+00,9.355625867843627930e+00,5.504626989364624023e+00,8.893218088150024414e+01,8.005010843276977539e+00,8.647221088409423828e+00,8.748319792747497559e+01,1.008180987834930420e+02,6.381209850311279297e+00,2.371497392654418945e+01,7.078634023666381836e+00,6.823148012161254883e+00,6.058155989646912332e+01,1.034207916259765625e+01,6.155943608283996582e+01,9.199032115936279297e+01,1.271216511726379395e+01,1.620295000076293945e+01,7.281614780426025391e+00
8.717566967010498047e+00,9.478420972824096680e+00,2.161263680458068848e+01,1.011204385757446467e+01,6.917326927185058594e+00,1.243129801750183283e+01,1.408785915374756037e+01,1.552732324600219549e+01,6.804188966751098633e+00,1.431230020523071111e+01,6.307787895202636719e+00,1.209283733367919922e+01,1.495795106887817383e+01,7.989369153976440430e+00,1.630320096015930176e+01,1.629060912132263184e+01,6.212718701362609863e+01,8.684066295623779297e+01,7.291813850402832031e+00,6.741951942443847656e+00,9.812813043594360352e+00,5.678371191024780273e+00,9.027735686302183638e+01,9.087768793106080878e+00,9.373013973236083984e+00,8.886845707893371582e+01,1.024650816917419434e+02,6.505902767181396484e+00,2.657732462882995605e+01,7.204828262329101562e+00,8.379828929901123047e+00,6.114529180526733398e+01,1.056597805023193359e+01,6.541546797752380371e+01,9.333695626258850098e+01,1.383595204353332342e+01,1.645814299583435059e+01,7.406633853912353516e+00
8.967057943344116211e+00,9.797578096389770508e+00,2.206623888015747070e+01,1.092125701904296875e+01,8.113127946853637695e+00,1.270743012428283514e+01,1.462444305419922053e+01,1.631845188140869141e+01,8.803549051284790039e+00,1.452060222625732422e+01,6.472589015960693359e+00,1.312106013298034846e+01,1.547546124458312988e+01,8.342606067657470703e+00,1.940251493453979492e+01,1.656669998168945312e+01,6.249165797233581543e+01,9.113368892669677734e+01,7.477337837219238281e+00,6.873239994049072266e+00,1.011215996742248358e+01,6.444116115570068359e+00,9.133752298355103960e+01,1.003852796554565430e+01,1.013078999519347967e+01,9.060153722763061523e+01,1.035382728576660156e+02,6.807685852050781250e+00,2.736874961853027344e+01,7.895034074783325195e+00,9.822509050369264472e+00,6.303524208068847656e+01,1.162918806076049805e+01,6.592645716667175293e+01,9.485150003433227539e+01,1.532398796081542969e+01,1.977429699897766113e+01,1.260940790176391602e+01
9.314383983612060547e+00,1.007568216323852361e+01,2.333307909965515137e+01,1.139547395706176758e+01,1.167764902114868164e+01,1.314933013916015625e+01,1.694365906715393066e+01,1.682342195510864258e+01,9.363406896591188300e+00,1.540113997459411621e+01,6.902022123336791992e+00,1.382569432258605957e+01,1.566881418228149414e+01,8.918813228607177734e+00,2.051197481155395508e+01,2.606405115127563477e+01,6.350760602951049805e+01,9.558727884292603960e+01,7.856206893920898438e+00,7.172240972518920898e+00,1.072765374183654785e+01,6.822254896163940430e+00,9.224155974388123980e+01,1.115316891670227051e+01,1.103843593597411932e+01,9.409255313873292437e+01,1.048563058376312398e+02,7.060025215148925781e+00,2.993092560768127086e+01,8.122264146804809570e+00,1.010931611061096191e+01,7.031208205223083496e+01,1.376187920570373535e+01,6.634625291824340820e+01,9.643381524085999956e+01,1.671683406829833984e+01,2.235277605056762695e+01,1.290738081932068049e+01
9.541877031326293945e+00,1.043893933296203613e+01,2.724944782257080078e+01,1.262940979003906250e+01,1.415838193893432617e+01,1.422411632537841797e+01,1.875894403457641602e+01,1.707139396667480469e+01,9.914474964141845703e+00,1.635157203674316406e+01,7.131837129592895508e+00,1.473314523696899414e+01,1.608974409103393555e+01,9.395377159118652344e+00,2.320367789268493652e+01,2.641245913505554554e+01,6.393398308753967285e+01,9.757715415954589844e+01,8.106992006301879883e+00,7.577340126037597656e+00,1.292002701759338379e+01,7.222939014434814453e+00,9.310808491706848145e+01,1.543519496917724609e+01,1.155277705192565918e+01,9.721526193618774414e+01,1.060779469013213969e+02,7.769773006439208984e+00,3.022968864440917969e+01,8.387521982192993164e+00,1.043913698196411133e+01,7.104172086715698242e+01,1.768226599693298340e+01,6.676323986053466797e+01,9.712801218032835493e+01,1.924139809608459473e+01,2.371150708198547363e+01,1.338341569900512873e+01
1.009511876106262207e+01,1.076529216766357422e+01,3.212677979469299316e+01,1.365305781364440918e+01,1.770440196990966797e+01,1.443625116348266602e+01,2.635997891426086426e+01,1.795502209663391113e+01,1.016861486434936346e+01,1.723625016212463379e+01,7.550848960876464844e+00,1.577786707878112793e+01,1.669433021545410156e+01,9.924579143524169922e+00,2.390618896484375000e+01,2.778295516967773438e+01,6.439509725570678711e+01,1.077630238533020020e+02,8.420141935348510742e+00,7.796462059020996094e+00,1.575806474685668945e+01,1.302444195747375666e+01,9.390017986297607422e+01,1.593877577781677246e+01,1.198751902580261230e+01,1.060297951698303223e+02,1.142647328376770020e+02,8.903167009353637695e+00,3.107656669616699219e+01,8.691041946411132812e+00,1.079000091552734375e+01,7.248152685165405273e+01,1.865129089355468750e+01,6.765250778198242188e+01,9.905712699890135298e+01,2.345615315437316895e+01,2.711514306068420410e+01,1.403859400749206365e+01
1.286913800239562988e+01,1.093996810913085938e+01,4.069674277305603027e+01,1.485984301567077637e+01,1.870533108711242676e+01,1.505556225776672363e+01,3.187264299392699840e+01,1.877985620498657227e+01,1.111343097686767578e+01,1.765199327468872070e+01,7.794257164001464844e+00,1.646036410331726074e+01,1.862102127075195312e+01,1.085097217559814453e+01,2.527110600471496937e+01,2.930910897254943848e+01,6.983218622207641602e+01,1.136172790527343750e+02,8.877068758010864258e+00,7.991544961929321289e+00,1.859623503684997559e+01,1.356833600997924805e+01,9.542579269409179688e+01,1.693728375434875488e+01,1.323700213432312012e+01,1.103651390075683594e+02,1.152394440174102783e+02,1.120349287986755371e+01,3.270534873008728027e+01,9.368921041488647461e+00,1.099738383293152033e+01,7.377905106544494629e+01,1.957956004142761230e+01,7.126501989364624023e+01,1.002549991607666016e+02,2.625767707824707031e+01,2.844883203506469727e+01,2.269076991081237438e+01
1.349002695083618164e+01,1.136998605728149414e+01,4.832126593589782715e+01,1.767813110351562500e+01,2.841924810409545898e+01,1.571235609054565430e+01,3.259453105926513672e+01,2.088843894004821777e+01,1.198813700675964355e+01,1.806576418876647949e+01,8.336726903915405273e+00,1.899017810821533203e+01,1.889852309226989746e+01,1.158036398887634455e+01,2.681623101234436035e+01,2.955528116226196289e+01,7.115589499473571777e+01,1.164555058479309224e+02,9.517252922058103692e+00,8.293212175369262695e+00,2.160319995880126953e+01,1.537730216979980469e+01,9.614316082000732422e+01,1.752751898765563965e+01,1.467095088958740234e+01,1.386149680614471436e+02,1.258839807510375977e+02,1.337585115432739258e+01,4.222106981277465820e+01,1.016939306259155273e+01,1.126690292358398438e+01,7.586818695068359375e+01,2.053104805946350098e+01,7.277229213714599609e+01,1.014274711608886861e+02,2.790164089202880859e+01,2.961585903167724965e+01,3.320086288452148438e+01
1.395318794250488459e+01,1.386895322799682617e+01,5.473200988769531250e+01,1.841793799400329590e+01,2.951886010169982910e+01,1.670028114318847656e+01,3.442969417572021484e+01,2.965294909477233887e+01,1.282325887680053533e+01,1.875272297859191895e+01,9.530014038085937500e+00,2.375761818885803223e+01,1.936890792846679688e+01,1.256870293617248358e+01,2.926534199714660645e+01,3.061205720901489258e+01,7.355562400817871094e+01,1.188524179458618164e+02,1.017383003234863281e+01,8.747848033905029297e+00,2.225276207923889160e+01,1.811903405189514160e+01,9.832985663414000044e+01,1.821279168128967285e+01,1.587691283226013184e+01,1.417888050079345703e+02,1.267587308883666992e+02,1.590322804450988770e+01,5.067386960983277078e+01,1.231639814376831055e+01,1.165562582015991211e+01,7.746230483055114746e+01,2.150881218910217285e+01,7.355640196800231934e+01,1.064207680225372457e+02,2.885224795341491699e+01,3.198907804489135742e+01,3.854979681968688965e+01
1.662252593040466309e+01,1.405576205253601074e+01,8.632378482818603516e+01,2.047366786003112793e+01,3.031190419197082520e+01,1.827422904968261719e+01,3.876453185081481934e+01,3.203463602066040039e+01,1.601433396339416504e+01,1.987283205986022949e+01,1.007642483711242853e+01,2.501500010490417480e+01,2.081879019737243652e+01,1.297943019866943359e+01,3.120218610763549449e+01,3.157858991622924805e+01,7.547768306732177734e+01,1.259080510139465190e+02,2.681289291381835938e+01,8.965449810028076172e+00,2.272723197937011719e+01,1.874100804328918457e+01,1.021401259899139404e+02,1.898574805259704945e+01,1.675129199028015137e+01,1.489581429958343506e+02,1.300134437084197998e+02,1.605319309234619141e+01,5.256613564491271973e+01,1.414998698234557928e+01,1.222421503067016602e+01,7.968394994735717773e+01,2.646306800842285156e+01,7.445461988449096680e+01,1.119263551235198975e+02,3.150237512588500977e+01,3.776707911491394043e+01,4.713508391380310059e+01
