5.621333333333333115e+01,5.649333333333333229e+01,5.665999999999999659e+01,5.805333333333333456e+01,5.924000000000000199e+01,5.849499999999999744e+01,5.813333333333333286e+01,5.758666666666666600e+01,5.693333333333333002e+01,5.638666666666666316e+01,5.632666666666666799e+01,5.952499999999999858e+01,5.807333333333333059e+01,5.800000000000000000e+01,5.770499999999999829e+01,5.676666666666666572e+01,5.990999999999999659e+01,5.957333333333333059e+01,5.818666666666666742e+01,5.786666666666666714e+01,5.546666666666666856e+01,5.674000000000000199e+01,6.040666666666666629e+01,5.745333333333333314e+01,5.839500000000000313e+01,5.615999999999999659e+01,5.867333333333333201e+01,5.886666666666666714e+01,5.764666666666666828e+01,5.829333333333333655e+01,5.553333333333333144e+01,5.863000000000000256e+01,6.088666666666666316e+01,5.900999999999999801e+01,5.952000000000000313e+01,5.727499999999999858e+01,5.762500000000000000e+01,5.673333333333333428e+01
4.820000000000000284e+01,6.303030303030303116e+01,5.478048780487804947e+01,5.345714285714285552e+01,6.593333333333333712e+01,6.292592592592591672e+01,5.951282051282051100e+01,5.260606060606060908e+01,5.384444444444444144e+01,6.074285714285714022e+01,5.054838709677419217e+01,6.238095238095237960e+01,5.982142857142856940e+01,5.476923076923076650e+01,5.961111111111111427e+01,5.652272727272727337e+01,5.888636363636363313e+01,6.268571428571428328e+01,5.783333333333333570e+01,5.316666666666666430e+01,5.357894736842105488e+01,6.188888888888888573e+01,5.710344827586207117e+01,5.373529411764705799e+01,5.490909090909090651e+01,5.020000000000000284e+01,6.320512820512821150e+01,5.508571428571428896e+01,6.139999999999999858e+01,5.516129032258064768e+01,5.575862068965517437e+01,5.634883720930231732e+01,5.952631578947368496e+01,5.717647058823529704e+01,6.202439024390243816e+01,5.227272727272727337e+01,5.635000000000000142e+01,4.793750000000000000e+01
5.780645161290322420e+01,6.267441860465116577e+01,5.313333333333333286e+01,5.050000000000000000e+01,6.644444444444444287e+01,6.500000000000000000e+01,6.376190476190475920e+01,5.648837209302325846e+01,5.028571428571428470e+01,5.857777777777777573e+01,5.400000000000000000e+01,6.022641509433962170e+01,5.934042553191489588e+01,5.691111111111111143e+01,6.089361702127659726e+01,5.201724137931034164e+01,5.942187500000000000e+01,5.767441860465116577e+01,5.800000000000000000e+01,5.270588235294117396e+01,5.014000000000000057e+01,6.101923076923076650e+01,5.741304347826086740e+01,5.407692307692308020e+01,5.520000000000000284e+01,5.105172413793103203e+01,5.485416666666666430e+01,5.515217391304347672e+01,5.774576271186440835e+01,4.839215686274509665e+01,5.521052631578947256e+01,5.651612903225806406e+01,5.693478260869564878e+01,5.389999999999999858e+01,6.097777777777777430e+01,5.252307692307692122e+01,5.377966101694914869e+01,4.969230769230769340e+01
5.851282051282051100e+01,5.905357142857143060e+01,5.211475409836065609e+01,4.919565217391304657e+01,6.747272727272726911e+01,6.213888888888888573e+01,6.089795918367347127e+01,5.808510638297872219e+01,5.128571428571428470e+01,5.940909090909090651e+01,4.900000000000000000e+01,6.073846153846153584e+01,5.823529411764705799e+01,5.997959183673469141e+01,5.967123287671233101e+01,5.707462686567163956e+01,6.305555555555555713e+01,5.802040816326530859e+01,5.593548387096774377e+01,4.957142857142856940e+01,4.745454545454545325e+01,6.149056603773584584e+01,5.791044776119402826e+01,5.416438356164383805e+01,5.462500000000000000e+01,5.488059701492537101e+01,5.817307692307691980e+01,5.684745762711863648e+01,5.637704918032786594e+01,4.904761904761905100e+01,4.790697674418604635e+01,6.268831168831168554e+01,5.781818181818182012e+01,5.261818181818181728e+01,5.453191489361702082e+01,5.033802816901408761e+01,5.986666666666666714e+01,5.000000000000000000e+01
5.616216216216216139e+01,5.460000000000000142e+01,5.095774647887323994e+01,5.705882352941176805e+01,6.692857142857143060e+01,6.070238095238094900e+01,5.871641791044775971e+01,5.424489795918367463e+01,5.545333333333333314e+01,5.661702127659574302e+01,4.683582089552238870e+01,6.284126984126984183e+01,6.267187500000000000e+01,6.226153846153846416e+01,5.753333333333333144e+01,5.785333333333333172e+01,6.025000000000000000e+01,5.705172413793103203e+01,5.579687500000000000e+01,5.273333333333333428e+01,4.970769230769230518e+01,6.084745762711863648e+01,5.654929577464788792e+01,5.444155844155844193e+01,5.639361702127659726e+01,5.800000000000000000e+01,6.007936507936508264e+01,6.024615384615384528e+01,5.588235294117647101e+01,4.550704225352112786e+01,4.824000000000000199e+01,6.013698630136986623e+01,6.000000000000000000e+01,5.031343283582089754e+01,5.764516129032258362e+01,5.473170731707317316e+01,5.650000000000000000e+01,4.820895522388059362e+01
6.122727272727272663e+01,5.442424242424242209e+01,5.076190476190475920e+01,6.156578947368421240e+01,6.563636363636364024e+01,5.764864864864864558e+01,6.959999999999999432e+01,5.708333333333333570e+01,5.180769230769230660e+01,5.949056603773584584e+01,4.540909090909090651e+01,5.662068965517241281e+01,6.625000000000000000e+01,5.870370370370370239e+01,5.745238095238094900e+01,5.700000000000000000e+01,5.768292682926828974e+01,5.869354838709677580e+01,5.385135135135135442e+01,4.779999999999999716e+01,5.280952380952381020e+01,6.792682926829267842e+01,5.476562500000000000e+01,5.444047619047618980e+01,5.915625000000000000e+01,5.919696969696969546e+01,6.059740259740259916e+01,6.201428571428571246e+01,6.078750000000000142e+01,4.974358974358974450e+01,4.312698412698412653e+01,6.390909090909090651e+01,5.893103448275861922e+01,5.452054794520547887e+01,6.629687500000000000e+01,5.278571428571428470e+01,6.379120879120878840e+01,5.193442622950819754e+01
6.974468085106383342e+01,5.679710144927535964e+01,5.267647058823529704e+01,5.969318181818182012e+01,6.850746268656716609e+01,5.926506024096385516e+01,7.330769230769230660e+01,6.218867924528301927e+01,5.752054794520547887e+01,6.029999999999999716e+01,4.630985915492957616e+01,5.745454545454545325e+01,6.503448275862068328e+01,5.491044776119402826e+01,5.633333333333333570e+01,5.364705882352941302e+01,6.300000000000000000e+01,6.231818181818182012e+01,5.618055555555555713e+01,5.051724137931034164e+01,5.370930232558139750e+01,6.790476190476189799e+01,5.069512195121951237e+01,5.327380952380952550e+01,5.705208333333333570e+01,5.666129032258064768e+01,6.274626865671641696e+01,6.192207792207792494e+01,6.654320987654321584e+01,5.260273972602739434e+01,4.441666666666666430e+01,6.348192771084337238e+01,6.011688311688312325e+01,5.665333333333333599e+01,6.495384615384615756e+01,5.587850467289719347e+01,6.250485436893203683e+01,5.427058823529412024e+01
6.977777777777777146e+01,5.891176470588235503e+01,5.194845360824741931e+01,6.656321839080459313e+01,7.014492753623189003e+01,6.192708333333333570e+01,7.380281690140844830e+01,8.090476190476189799e+01,5.808695652173913260e+01,5.527586206896552312e+01,5.045205479452054931e+01,6.524242424242424931e+01,6.624242424242424931e+01,5.647058823529410887e+01,5.712048192771084132e+01,5.517187500000000000e+01,6.417475728155339709e+01,6.371621621621621756e+01,6.100000000000000000e+01,4.847826086956521863e+01,5.416666666666666430e+01,7.458620689655172953e+01,5.437179487179486870e+01,5.233766233766233711e+01,6.084684684684685152e+01,6.053968253968253777e+01,6.716216216216216139e+01,6.079452054794519711e+01,7.033333333333332860e+01,5.351428571428571246e+01,5.145833333333333570e+01,6.400909090909091503e+01,6.401388888888888573e+01,5.413698630136986623e+01,7.151948051948052409e+01,5.058715596330274877e+01,6.627083333333332860e+01,6.016666666666666430e+01
6.676388888888888573e+01,5.986486486486486314e+01,5.684403669724770936e+01,6.634146341463414842e+01,6.842307692307691980e+01,6.493396226415094930e+01,7.093650793650793673e+01,8.517391304347826519e+01,5.470666666666666345e+01,5.640322580645161565e+01,5.042499999999999716e+01,6.597058823529411598e+01,6.642187500000000000e+01,5.583783783783783861e+01,5.915789473684210265e+01,5.131746031746032344e+01,6.500000000000000000e+01,6.396511627906976827e+01,6.232530120481928293e+01,5.409375000000000000e+01,4.968181818181817988e+01,7.583333333333332860e+01,5.201219512195122263e+01,5.502469135802468969e+01,6.079999999999999716e+01,5.708333333333333570e+01,5.677464788732394396e+01,6.188235294117647101e+01,7.489473684210526017e+01,5.757971014492753881e+01,5.890277777777777857e+01,6.800961538461538680e+01,6.313846153846154152e+01,5.119540229885057414e+01,6.652857142857142492e+01,5.358771929824561653e+01,6.479591836734694255e+01,6.477500000000000568e+01
7.331707317073170316e+01,5.840579710144927361e+01,5.920512820512821150e+01,6.776404494382022392e+01,6.558536585365853000e+01,6.432743362831858747e+01,7.505194805194804530e+01,8.579999999999999716e+01,5.696739130434782794e+01,5.579310344827586476e+01,5.348780487804877737e+01,6.283695652173913260e+01,6.439655172413793593e+01,6.193333333333333002e+01,5.915116279069768268e+01,5.653448275862069039e+01,6.640425531914893043e+01,6.581927710843373802e+01,6.014814814814814525e+01,5.671621621621621756e+01,4.661363636363636687e+01,7.682222222222222285e+01,5.240425531914893753e+01,5.897560975609756184e+01,6.502020202020202078e+01,6.144047619047618980e+01,6.282191780821917604e+01,5.760344827586207117e+01,7.213095238095237960e+01,5.993421052631578760e+01,5.715999999999999659e+01,7.141228070175438347e+01,6.738461538461538680e+01,5.103260869565217206e+01,7.548148148148148096e+01,5.301739130434782510e+01,6.991262135922329435e+01,6.736144578313252396e+01
