0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.333333333333333570e+01,4.233333333333333570e+01,4.250000000000000711e+01,4.266666666666666430e+01,4.333333333333333570e+01,4.000000000000000000e+01,4.100000000000000000e+01,4.233333333333333570e+01,3.933333333333332860e+01,4.166666666666666430e+01,4.300000000000000711e+01,4.200000000000000711e+01,4.399999999999999289e+01,4.100000000000000000e+01,4.350000000000000711e+01,3.866666666666667140e+01,4.175000000000000000e+01,4.200000000000000711e+01,4.133333333333333570e+01,4.333333333333333570e+01,4.066666666666666430e+01,4.166666666666666430e+01,4.366666666666666430e+01,4.200000000000000711e+01,4.175000000000000000e+01,3.800000000000000000e+01,4.033333333333332860e+01,4.233333333333333570e+01,4.000000000000000000e+01,4.333333333333333570e+01,4.366666666666666430e+01,4.225000000000000000e+01,4.100000000000000000e+01,4.399999999999999289e+01,3.966666666666666430e+01,3.924999999999999289e+01,4.275000000000000000e+01,4.300000000000000711e+01
5.800000000000000000e+01,5.577777777777777857e+01,5.716666666666666430e+01,5.555555555555555713e+01,5.511111111111111427e+01,5.316666666666666430e+01,5.511111111111111427e+01,5.644444444444444997e+01,5.266666666666666430e+01,5.511111111111111427e+01,5.577777777777777857e+01,5.500000000000000000e+01,5.622222222222222143e+01,5.511111111111111427e+01,5.733333333333332860e+01,5.022222222222222143e+01,5.400000000000000000e+01,5.422222222222222143e+01,5.377777777777777857e+01,5.755555555555555713e+01,5.333333333333333570e+01,5.244444444444444287e+01,5.600000000000000000e+01,5.377777777777777857e+01,5.416666666666667140e+01,4.888888888888889284e+01,5.333333333333333570e+01,5.466666666666667140e+01,5.088888888888888573e+01,5.400000000000000000e+01,5.777777777777777857e+01,5.466666666666667140e+01,5.377777777777777857e+01,5.716666666666666430e+01,5.222222222222222143e+01,5.200000000000000000e+01,5.616666666666666430e+01,5.355555555555555713e+01
6.450000000000000000e+01,6.083333333333333570e+01,6.237500000000000000e+01,6.233333333333333570e+01,6.016666666666667140e+01,5.875000000000000000e+01,6.066666666666667140e+01,6.216666666666666430e+01,5.716666666666666430e+01,6.183333333333333570e+01,5.900000000000000000e+01,6.137500000000000000e+01,6.216666666666666430e+01,6.050000000000000000e+01,6.150000000000000000e+01,5.566666666666666430e+01,5.887500000000000000e+01,6.050000000000000000e+01,5.883333333333332860e+01,6.400000000000000000e+01,5.666666666666666430e+01,5.833333333333332860e+01,6.016666666666667140e+01,5.733333333333332860e+01,5.675000000000000000e+01,5.433333333333333570e+01,5.900000000000000000e+01,5.916666666666666430e+01,5.600000000000000000e+01,5.800000000000000000e+01,6.433333333333332860e+01,5.912500000000000000e+01,5.683333333333333570e+01,6.312500000000000000e+01,5.883333333333332860e+01,5.725000000000000000e+01,6.062500000000000000e+01,5.950000000000000000e+01
6.920000000000000284e+01,6.293333333333333712e+01,6.480000000000001137e+01,6.360000000000000142e+01,6.279999999999999716e+01,6.039999999999999858e+01,6.293333333333333712e+01,6.546666666666666856e+01,5.973333333333333428e+01,6.520000000000000284e+01,6.146666666666666146e+01,6.490000000000000568e+01,6.520000000000000284e+01,6.226666666666666572e+01,6.279999999999999716e+01,5.893333333333333002e+01,6.350000000000000000e+01,6.279999999999999716e+01,6.186666666666666714e+01,6.546666666666666856e+01,5.879999999999999716e+01,6.106666666666666998e+01,6.279999999999999716e+01,5.973333333333333428e+01,5.959999999999999432e+01,5.693333333333333712e+01,6.253333333333333854e+01,6.200000000000000000e+01,5.839999999999999858e+01,6.079999999999999716e+01,6.733333333333334281e+01,6.189999999999999858e+01,5.839999999999999858e+01,6.629999999999999716e+01,6.106666666666666998e+01,6.009999999999999432e+01,6.260000000000000142e+01,6.146666666666666146e+01
7.166666666666667140e+01,6.355555555555555713e+01,6.608333333333334281e+01,6.388888888888889284e+01,6.366666666666666430e+01,6.325000000000000000e+01,6.388888888888889284e+01,6.755555555555555713e+01,6.044444444444444287e+01,6.711111111111111427e+01,6.255555555555555003e+01,6.591666666666667140e+01,6.600000000000000000e+01,6.488888888888888573e+01,6.458333333333332860e+01,6.111111111111110716e+01,6.525000000000000000e+01,6.500000000000000000e+01,6.311111111111111427e+01,6.655555555555555713e+01,5.955555555555555713e+01,6.144444444444444287e+01,6.466666666666665719e+01,6.011111111111110716e+01,6.125000000000000000e+01,5.911111111111110716e+01,6.288888888888888573e+01,6.388888888888889284e+01,5.955555555555555713e+01,6.122222222222222143e+01,6.788888888888888573e+01,6.308333333333333570e+01,5.822222222222222143e+01,6.750000000000000000e+01,6.277777777777777857e+01,6.050000000000000000e+01,6.308333333333333570e+01,6.355555555555555713e+01
7.295238095238094900e+01,6.428571428571427759e+01,6.578571428571427759e+01,6.266666666666666430e+01,6.438095238095237960e+01,6.421428571428572241e+01,6.361904761904762040e+01,6.952380952380951840e+01,6.161904761904762040e+01,6.819047619047618980e+01,6.361904761904762040e+01,6.650000000000000000e+01,6.733333333333334281e+01,6.561904761904762040e+01,6.450000000000000000e+01,6.209523809523809490e+01,6.578571428571427759e+01,6.619047619047618980e+01,6.390476190476190510e+01,6.780952380952381020e+01,5.971428571428571530e+01,6.171428571428571530e+01,6.447619047619048160e+01,5.961904761904762040e+01,6.121428571428571530e+01,6.057142857142856940e+01,6.352380952380951840e+01,6.380952380952381020e+01,6.047619047619047450e+01,6.219047619047618980e+01,6.838095238095237960e+01,6.428571428571427759e+01,5.933333333333333570e+01,6.878571428571427759e+01,6.380952380952381020e+01,6.050000000000000000e+01,6.285714285714285410e+01,6.314285714285714590e+01
7.208333333333332860e+01,6.475000000000000000e+01,6.606250000000000000e+01,6.208333333333333570e+01,6.516666666666665719e+01,6.431250000000000000e+01,6.375000000000000000e+01,6.991666666666665719e+01,6.275000000000000000e+01,6.925000000000000000e+01,6.433333333333332860e+01,6.606250000000000000e+01,6.825000000000000000e+01,6.633333333333334281e+01,6.537500000000000000e+01,6.325000000000000000e+01,6.568750000000000000e+01,6.666666666666667140e+01,6.433333333333332860e+01,6.833333333333334281e+01,5.966666666666667140e+01,6.191666666666666430e+01,6.475000000000000000e+01,5.983333333333333570e+01,6.118750000000000000e+01,6.200000000000000000e+01,6.408333333333332860e+01,6.450000000000000000e+01,6.066666666666667140e+01,6.308333333333333570e+01,6.916666666666665719e+01,6.381250000000000000e+01,6.041666666666667140e+01,6.981250000000000000e+01,6.450000000000000000e+01,5.987500000000000000e+01,6.325000000000000000e+01,6.333333333333333570e+01
7.155555555555555713e+01,6.488888888888888573e+01,6.555555555555555713e+01,6.162962962962962621e+01,6.488888888888888573e+01,6.422222222222222854e+01,6.459259259259258101e+01,6.992592592592592382e+01,6.318518518518518334e+01,6.933333333333334281e+01,6.444444444444444287e+01,6.572222222222222854e+01,6.859259259259259522e+01,6.637037037037036669e+01,6.544444444444444287e+01,6.400000000000000000e+01,6.577777777777777146e+01,6.570370370370369528e+01,6.422222222222222854e+01,6.903703703703703809e+01,5.925925925925925952e+01,6.266666666666666430e+01,6.488888888888888573e+01,6.029629629629629761e+01,6.150000000000000000e+01,6.244444444444444997e+01,6.444444444444444287e+01,6.407407407407407618e+01,6.133333333333333570e+01,6.385185185185185475e+01,6.918518518518519045e+01,6.411111111111111427e+01,6.140740740740740478e+01,7.016666666666665719e+01,6.496296296296296191e+01,6.000000000000000000e+01,6.361111111111111427e+01,6.325925925925925952e+01
7.086666666666667425e+01,6.520000000000000284e+01,6.440000000000000568e+01,6.166666666666666430e+01,6.473333333333333428e+01,6.350000000000000000e+01,6.459999999999999432e+01,6.953333333333333144e+01,6.246666666666666146e+01,7.000000000000000000e+01,6.426666666666666572e+01,6.584999999999999432e+01,6.900000000000000000e+01,6.726666666666666572e+01,6.600000000000000000e+01,6.486666666666667425e+01,6.569999999999998863e+01,6.526666666666666572e+01,6.426666666666666572e+01,6.893333333333333712e+01,5.906666666666666998e+01,6.266666666666666430e+01,6.433333333333332860e+01,6.066666666666667140e+01,6.179999999999999716e+01,6.220000000000000284e+01,6.486666666666667425e+01,6.520000000000000284e+01,6.139999999999999858e+01,6.440000000000000568e+01,6.853333333333333144e+01,6.400000000000000000e+01,6.266666666666666430e+01,7.004999999999999716e+01,6.493333333333333712e+01,6.014999999999999858e+01,6.335000000000000142e+01,6.333333333333333570e+01
