median	q1	q3
-13.960644599725612	-14.983629224857525	-13.287251740454447
-13.519890268887687	-14.824520566923159	-12.758578276011963
-13.315057802154152	-14.220087582322384	-12.758578276011963
-12.9135263291976	-13.874321692497958	-11.832975882118197
-12.043385535199064	-13.015439610184254	-11.6558604518401
-11.77471142789865	-12.646804086651494	-11.362273627433044
-11.57683140826813	-12.031186019110878	-10.620451116915424
-11.189081018675509	-11.62870641048858	-10.340670904740985
-10.8679811744104	-11.535236043382719	-10.050073518289086
-10.738542033496717	-11.358086999473942	-9.927869731231759
-10.694877627100166	-11.013958134244682	-9.67415485145106
-10.449702399148055	-10.987197608840466	-9.626424897789072
-9.975096345518143	-10.667181015661587	-9.568252452896976
-9.859577965886416	-10.511988883058386	-9.441214430702814
-9.672770986640522	-10.511988883058386	-9.35913950969945
-9.658468104217024	-10.479581201827457	-9.237049182050363
-9.552402315258398	-10.394892219898157	-9.127576597627433
-9.491889275092085	-10.394892219898157	-9.069574320001466
-9.39756234259253	-10.267424834467143	-8.905069204662706
-9.206764794117337	-10.087787676885325	-8.678403059070359
-9.181299166761569	-9.945492257766524	-8.469061960745291
-9.127275968161236	-9.937697942365054	-8.29021746342524
-9.081862634390943	-9.918575735975015	-8.29021746342524
-9.000020284515088	-9.73147122823229	-8.196017334785902
-9.000020284515088	-9.697860143724062	-8.107800599911476
-8.9783659081947	-9.495055817493554	-8.107800599911476
-8.800185763764674	-9.223805591023746	-8.074806682496302
-8.550520136821909	-9.18816330663153	-8.061236235710549
-8.523066606145562	-9.04815416355529	-8.022622308005346
-8.5081418824619	-8.935110421466945	-7.99481989530489
-8.320812084326885	-8.935110421466945	-7.99481989530489
-8.320812084326885	-8.935110421466945	-7.9606370499110195
-8.320812084326885	-8.916039194519094	-7.896900296833668
-8.14444675520807	-8.819209594245466	-7.896900296833668
-8.14444675520807	-8.758124271599495	-7.823272040258363
-8.14444675520807	-8.75079151072299	-7.820759284927779
-8.14444675520807	-8.648828037928443	-7.820759284927779
-8.090051529485258	-8.644833955435335	-7.820759284927779
-8.090051529485258	-8.641005758833654	-7.766796396173204
-8.090051529485258	-8.572488022209964	-7.766796396173204
-7.987933785426859	-8.528465994200456	-7.766796396173204
-7.987933785426859	-8.482443130008834	-7.668049917965346
-7.987933785426859	-8.47130576107122	-7.547997469563139
-7.982593200146217	-8.47130576107122	-7.547997469563139
-7.935013594218054	-8.47130576107122	-7.547997469563139
-7.920348057502652	-8.460943417037997	-7.547997469563139
-7.869443106357368	-8.460943417037997	-7.547997469563139
-7.869443106357368	-8.397574975412299	-7.547997469563139
-7.869443106357368	-8.277300028972935	-7.547997469563139
-7.849646971153109	-8.175914782850418	-7.507181799819188
-7.849646971153109	-8.123586919371768	-7.507181799819188
-7.821102603968436	-8.11712440605205	-7.471587523702755
-7.758665895487174	-8.11712440605205	-7.452137709098164
-7.707161442789488	-8.11712440605205	-7.452137709098164
-7.699316792724622	-8.079074273369677	-7.452137709098164
-7.699316792724622	-7.974119030020572	-7.452137709098164
-7.665506688693756	-7.974119030020572	-7.452137709098164
-7.609624676176452	-7.963070239150592	-7.452137709098164
-7.609624676176452	-7.963070239150592	-7.375722310367388
-7.5754220075939	-7.963070239150592	-7.375722310367388
-7.574492654339981	-7.899953513460095	-7.35373513662855
-7.54570605982898	-7.708814077442902	-7.35373513662855
-7.54570605982898	-7.698668124454208	-7.30321413841674
-7.54570605982898	-7.698668124454208	-7.232978815071716
-7.523752517935509	-7.698668124454208	-7.197524553157714
-7.502925429204504	-7.675020573005281	-7.197524553157714
-7.476423038397801	-7.675020573005281	-7.197524553157714
