median	q1	q3
-6.917583500548302	-7.162225637084238	-6.697661738146226
-6.907556113291708	-7.162225637084238	-6.697661738146226
-6.907556113291708	-7.162225637084238	-6.697661738146226
-6.907556113291708	-7.162225637084238	-6.696714492869101
-6.907556113291708	-7.162225637084238	-6.696714492869101
-6.893396043404843	-7.162225637084238	-6.696714492869101
-6.893396043404843	-7.162225637084238	-6.696714492869101
-6.893396043404843	-7.162225637084238	-6.696714492869101
-6.893396043404843	-7.162225637084238	-6.696714492869101
-6.893396043404843	-7.162225637084238	-6.671714971646366
-6.893396043404843	-7.162225637084238	-6.671714971646366
-6.893396043404843	-7.162225637084238	-6.671714971646366
-6.893396043404843	-7.162225637084238	-6.671714971646366
-6.893396043404843	-7.162225637084238	-6.671714971646366
-6.893396043404843	-7.162225637084238	-6.671714971646366
-6.893396043404843	-7.162225637084238	-6.671714971646366
-6.893396043404843	-7.162225637084238	-6.671714971646366
-6.893396043404843	-7.162225637084238	-6.671714971646366
-6.893396043404843	-7.162225637084238	-6.671714971646366
-6.893396043404843	-7.162225637084238	-6.671714971646366
-6.893396043404843	-7.162225637084238	-6.671714971646366
-6.893396043404843	-7.134373532965989	-6.671714971646366
-6.893396043404843	-7.134373532965989	-6.671714971646366
-6.893396043404843	-7.134373532965989	-6.6497152153314305
-6.893396043404843	-7.134373532965989	-6.6497152153314305
-6.893396043404843	-7.134373532965989	-6.6497152153314305
-6.893396043404843	-7.134373532965989	-6.6497152153314305
-6.893396043404843	-7.134373532965989	-6.6497152153314305
-6.893396043404843	-7.134373532965989	-6.6497152153314305
-6.893396043404843	-7.134373532965989	-6.6497152153314305
-6.893396043404843	-7.134373532965989	-6.6497152153314305
-6.893396043404843	-7.134373532965989	-6.6497152153314305
-6.893396043404843	-7.134373532965989	-6.6497152153314305
-6.893396043404843	-7.134373532965989	-6.6497152153314305
-6.893396043404843	-7.134373532965989	-6.6497152153314305
-6.893396043404843	-7.134373532965989	-6.6497152153314305
-6.893396043404843	-7.134373532965989	-6.6497152153314305
-6.893396043404843	-7.134373532965989	-6.6497152153314305
-6.893396043404843	-7.134373532965989	-6.6497152153314305
-6.893396043404843	-7.134373532965989	-6.6497152153314305
-6.893396043404843	-7.134373532965989	-6.6497152153314305
-6.893396043404843	-7.134373532965989	-6.6497152153314305
-6.890619311524752	-7.134373532965989	-6.6497152153314305
-6.890619311524752	-7.134373532965989	-6.6497152153314305
-6.890619311524752	-7.134373532965989	-6.6497152153314305
-6.890619311524752	-7.134373532965989	-6.6497152153314305
-6.890619311524752	-7.134373532965989	-6.6497152153314305
-6.890619311524752	-7.134373532965989	-6.647778635953249
-6.890619311524752	-7.134373532965989	-6.647778635953249
-6.890619311524752	-7.134373532965989	-6.647778635953249
-6.861938678424339	-7.105603509975408	-6.630389542039305
-6.861938678424339	-7.096509475003792	-6.630389542039305
-6.861938678424339	-7.096509475003792	-6.630389542039305
-6.861938678424339	-7.096509475003792	-6.630389542039305
-6.861938678424339	-7.096509475003792	-6.630389542039305
-6.861938678424339	-7.096509475003792	-6.630389542039305
-6.856044363168429	-7.096509475003792	-6.630389542039305
-6.856044363168429	-7.096509475003792	-6.630389542039305
-6.856044363168429	-7.096509475003792	-6.630389542039305
-6.856044363168429	-7.096509475003792	-6.630389542039305
-6.856044363168429	-7.096509475003792	-6.6257189161926915
-6.856044363168429	-7.096509475003792	-6.6257189161926915
-6.856044363168429	-7.096509475003792	-6.6257189161926915
-6.856044363168429	-7.096509475003792	-6.6257189161926915
-6.856044363168429	-7.096509475003792	-6.6257189161926915
-6.856044363168429	-7.096509475003792	-6.6257189161926915
-6.816671985585055	-7.096509475003792	-6.6257189161926915
-6.816671985585055	-7.096509475003792	-6.6257189161926915
-6.816671985585055	-7.096509475003792	-6.6257189161926915
-6.816671985585055	-7.096509475003792	-6.6257189161926915
-6.816671985585055	-7.096509475003792	-6.6257189161926915
-6.816671985585055	-7.096509475003792	-6.6257189161926915
-6.816671985585055	-7.096509475003792	-6.6134792060648495
-6.816671985585055	-7.096509475003792	-6.6134792060648495
-6.816671985585055	-7.087567282066443	-6.6134792060648495
-6.816671985585055	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.790528931222729	-7.087567282066443	-6.6134792060648495
-6.7805176637569975	-7.087567282066443	-6.554210411769571
-6.7805176637569975	-7.087567282066443	-6.554210411769571
-6.7805176637569975	-7.087567282066443	-6.554210411769571
-6.7805176637569975	-7.087567282066443	-6.554210411769571
-6.7805176637569975	-7.087567282066443	-6.554210411769571
-6.7805176637569975	-7.087567282066443	-6.554210411769571
-6.7805176637569975	-7.087567282066443	-6.554210411769571
-6.7805176637569975	-7.087567282066443	-6.554210411769571
-6.7805176637569975	-7.087567282066443	-6.554210411769571
-6.7805176637569975	-7.087567282066443	-6.554210411769571
-6.7805176637569975	-7.087567282066443	-6.554210411769571
-6.7805176637569975	-7.087567282066443	-6.554210411769571
-6.7805176637569975	-7.087567282066443	-6.554210411769571
-6.7805176637569975	-7.087567282066443	-6.554210411769571
-6.7805176637569975	-7.087567282066443	-6.554210411769571
-6.7805176637569975	-7.087567282066443	-6.554210411769571
-6.7805176637569975	-7.087567282066443	-6.554210411769571
-6.7805176637569975	-7.087567282066443	-6.554210411769571
-6.7805176637569975	-7.087567282066443	-6.554210411769571
-6.7805176637569975	-7.087567282066443	-6.554210411769571
-6.7805176637569975	-7.087567282066443	-6.554210411769571
-6.748821121547122	-7.087567282066443	-6.554210411769571
-6.748821121547122	-7.087567282066443	-6.554210411769571
-6.748821121547122	-7.087567282066443	-6.554210411769571
-6.748821121547122	-7.087567282066443	-6.554210411769571
-6.748821121547122	-7.087567282066443	-6.554210411769571
-6.748821121547122	-7.087567282066443	-6.554210411769571
-6.748821121547122	-7.087567282066443	-6.554210411769571
-6.748821121547122	-7.087567282066443	-6.554210411769571
-6.748821121547122	-7.087567282066443	-6.554210411769571
-6.748821121547122	-7.087567282066443	-6.554210411769571
-6.748821121547122	-7.087567282066443	-6.554210411769571
-6.748821121547122	-7.087567282066443	-6.554210411769571
-6.748821121547122	-7.087567282066443	-6.554210411769571
-6.748821121547122	-7.087567282066443	-6.554210411769571
-6.748821121547122	-7.087567282066443	-6.554210411769571
-6.711151309036331	-7.087567282066443	-6.554210411769571
-6.711151309036331	-7.087567282066443	-6.554210411769571
-6.711151309036331	-7.087567282066443	-6.554210411769571
-6.711151309036331	-7.087567282066443	-6.554210411769571
-6.711151309036331	-7.087567282066443	-6.554210411769571
-6.711151309036331	-7.087567282066443	-6.554210411769571
-6.711151309036331	-7.087567282066443	-6.554210411769571
-6.711151309036331	-7.087567282066443	-6.554210411769571
-6.711151309036331	-7.087567282066443	-6.554210411769571
-6.711151309036331	-7.087567282066443	-6.554210411769571
-6.711151309036331	-7.087567282066443	-6.554210411769571
-6.711151309036331	-7.087567282066443	-6.554210411769571
-6.711151309036331	-7.087567282066443	-6.554210411769571
-6.711151309036331	-7.087567282066443	-6.554210411769571
-6.711151309036331	-7.087567282066443	-6.554210411769571
-6.711151309036331	-7.024703282636545	-6.554210411769571
-6.711151309036331	-7.024703282636545	-6.554210411769571
-6.711151309036331	-7.024703282636545	-6.554210411769571
-6.711151309036331	-7.001278605465711	-6.554210411769571
-6.711151309036331	-7.001278605465711	-6.554210411769571
-6.711151309036331	-7.001278605465711	-6.554210411769571
-6.711151309036331	-7.001278605465711	-6.554210411769571
-6.711151309036331	-7.001278605465711	-6.554210411769571
-6.711151309036331	-7.001278605465711	-6.554210411769571
-6.711151309036331	-7.001278605465711	-6.554210411769571
-6.711151309036331	-6.990745521688886	-6.554210411769571
-6.711151309036331	-6.990745521688886	-6.554210411769571
-6.705461891782415	-6.990745521688886	-6.554210411769571
-6.705461891782415	-6.990745521688886	-6.554210411769571
-6.705461891782415	-6.990745521688886	-6.554210411769571
-6.705461891782415	-6.990745521688886	-6.554210411769571
-6.705461891782415	-6.945348854512304	-6.554210411769571
-6.705461891782415	-6.945348854512304	-6.554210411769571
-6.705461891782415	-6.945348854512304	-6.554210411769571
-6.705461891782415	-6.945348854512304	-6.554210411769571
-6.705461891782415	-6.945348854512304	-6.554210411769571
-6.705461891782415	-6.945348854512304	-6.554210411769571
-6.705461891782415	-6.945348854512304	-6.554210411769571
-6.705461891782415	-6.945348854512304	-6.554210411769571
-6.705461891782415	-6.945348854512304	-6.554210411769571
-6.705461891782415	-6.945348854512304	-6.554210411769571
-6.705461891782415	-6.945348854512304	-6.554210411769571
-6.705461891782415	-6.945348854512304	-6.554210411769571
-6.705461891782415	-6.945348854512304	-6.554210411769571
-6.705461891782415	-6.945348854512304	-6.554210411769571
-6.705461891782415	-6.945348854512304	-6.554210411769571
-6.705461891782415	-6.945348854512304	-6.554210411769571
-6.6930236171842346	-6.945348854512304	-6.554210411769571
-6.6930236171842346	-6.945348854512304	-6.554210411769571
-6.6930236171842346	-6.945348854512304	-6.554210411769571
-6.6930236171842346	-6.945348854512304	-6.554210411769571
-6.6930236171842346	-6.945348854512304	-6.554210411769571
-6.6930236171842346	-6.945348854512304	-6.554210411769571
-6.6930236171842346	-6.945348854512304	-6.554210411769571
-6.6930236171842346	-6.945348854512304	-6.554210411769571
-6.6930236171842346	-6.945348854512304	-6.554210411769571
-6.6930236171842346	-6.945348854512304	-6.554210411769571
-6.6930236171842346	-6.945348854512304	-6.554210411769571
-6.6930236171842346	-6.945348854512304	-6.554210411769571
-6.6930236171842346	-6.945348854512304	-6.554210411769571
-6.6930236171842346	-6.945348854512304	-6.554210411769571
-6.6930236171842346	-6.945348854512304	-6.554210411769571
-6.6930236171842346	-6.945348854512304	-6.554210411769571
-6.6930236171842346	-6.945348854512304	-6.554210411769571
-6.6930236171842346	-6.927408845603083	-6.554210411769571
-6.6930236171842346	-6.927408845603083	-6.554210411769571
-6.6930236171842346	-6.927408845603083	-6.554210411769571
-6.6930236171842346	-6.927408845603083	-6.554210411769571
-6.6930236171842346	-6.927408845603083	-6.554210411769571
-6.6930236171842346	-6.927408845603083	-6.5350231302611395
-6.6930236171842346	-6.927408845603083	-6.5350231302611395
-6.6930236171842346	-6.927408845603083	-6.5350231302611395
-6.6930236171842346	-6.927408845603083	-6.5350231302611395
-6.6930236171842346	-6.927408845603083	-6.5350231302611395
-6.6930236171842346	-6.927408845603083	-6.5350231302611395
-6.6930236171842346	-6.927408845603083	-6.5350231302611395
-6.6930236171842346	-6.927408845603083	-6.5350231302611395
-6.6930236171842346	-6.927408845603083	-6.516589098877526
-6.6930236171842346	-6.927408845603083	-6.516589098877526
-6.6930236171842346	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
-6.678799896695304	-6.927408845603083	-6.516589098877526
