median	q1	q3
-90.10544308988894	-150.7863536875796	-41.77650227152016
-84.05003619347653	-123.20456315142805	-33.241808673589134
-63.38144384982385	-108.22172612899676	-27.713392949385202
-63.38144384982385	-108.22172612899676	-27.713392949385202
-57.46619832246931	-94.55050150927784	-25.94083015753256
-48.09098148303518	-88.39069655340361	-25.94083015753256
-43.766382042705224	-81.31078365311514	-25.94083015753256
-42.09916845284577	-79.14582525141628	-21.95265775346926
-29.651413825615244	-79.14582525141628	-18.84506558051534
-26.8781042820696	-63.55828760714698	-16.74735449208497
-25.905732258684694	-63.55828760714698	-16.003723368613233
-20.858273351447707	-41.58736542695483	-14.0325494099735
-19.71787039486386	-39.14968289307467	-13.652286345724544
-17.016535646223918	-29.425839522000004	-13.033366177532764
-16.974743901819927	-27.94819870147635	-13.033366177532764
-15.822764945585973	-24.15744376721122	-12.3913798406637
-15.251504754681253	-19.57969666328169	-11.283559941488893
-13.362532376477805	-19.259266220313393	-10.87011171990594
-12.85182877529126	-19.259266220313393	-10.341074453091142
-12.843592483626232	-19.259266220313393	-9.994696193386895
-12.355278009044415	-17.928664558820515	-9.905045947270965
-11.945279235664067	-16.252706304030188	-9.857625696911176
-11.720205979129354	-12.943664667873998	-9.0741109601483
-11.358264971212432	-12.548365131189861	-9.0741109601483
-11.139328659341118	-12.541801504806205	-8.998576510872681
-11.07580417090334	-12.541801504806205	-8.998576510872681
-10.211475587578771	-12.227066458064847	-8.98601633131651
-10.211475587578771	-12.219285694228022	-8.770726024104322
-10.08040310946938	-12.219285694228022	-8.534929640196303
-9.999059423505914	-11.911566421333944	-8.534929640196303
-9.791943605496808	-11.911566421333944	-8.34521317763462
-9.60914374047948	-11.67802207828231	-8.128648695331108
-9.408650305668552	-11.401866455676384	-7.997350713696095
-8.89126899120158	-10.732867106465243	-7.912555517514083
-8.381503088605925	-10.732867106465243	-7.800688745898595
-8.381503088605925	-10.395904249320497	-7.800688745898595
-8.354970761197803	-10.359358134969096	-7.694315045850462
-8.354970761197803	-10.359358134969096	-7.683182699429677
-8.273736499797213	-9.94471715968028	-7.531226427410394
-8.24372878684445	-9.929189803166222	-7.482888383230636
-8.24372878684445	-9.86192691964645	-7.391489768172502
-8.195002357121194	-9.860984996014373	-7.34409211643856
-8.076198682692162	-9.72678634862437	-7.2497540247939085
-8.028403636978572	-9.395006501053862	-7.230371840763937
-8.01018548475293	-9.28631831367409	-7.230371840763937
-8.01018548475293	-9.270228945418024	-7.147095389122718
-7.995419654293785	-9.270228945418024	-7.147095389122718
-7.946167761835506	-9.053695998852223	-7.140888424560566
-7.763896036525535	-9.053695998852223	-7.110935079708177
-7.703691604614738	-9.053695998852223	-7.110935079708177
-7.4807336862047755	-8.856881192405119	-7.043514505097084
-7.3220453071168325	-8.622031405029507	-6.9911857823458785
-7.3220453071168325	-8.605163066015779	-6.9911857823458785
-7.3220453071168325	-8.605163066015779	-6.9911857823458785
-7.3217407354513675	-8.569168601696767	-6.886479562085192
-7.2554072649287855	-8.510461708111276	-6.77023115449328
-7.2554072649287855	-7.91158509777271	-6.77023115449328
-7.238558724932645	-7.882361135447422	-6.77023115449328
-7.201549384608914	-7.882361135447422	-6.735677445768925
-7.049563791333919	-7.882361135447422	-6.679469805463534
-6.994108197217937	-7.864070083552374	-6.641466929490081
-6.994108197217937	-7.864070083552374	-6.641466929490081
-6.994108197217937	-7.864070083552374	-6.62713960581007
-6.962361201961475	-7.864070083552374	-6.577788004429827
-6.962361201961475	-7.86074829166327	-6.577788004429827
-6.941582654059323	-7.55937323948745	-6.560054724568582
-6.911594011225695	-7.55937323948745	-6.560054724568582
-6.895553004187648	-7.55937323948745	-6.431928648655783
-6.826368522409807	-7.55937323948745	-6.431928648655783
-6.776725712217303	-7.55937323948745	-6.416200617727035
-6.736101445186678	-7.55937323948745	-6.416200617727035
-6.736101445186678	-7.541818105318395	-6.416200617727035
-6.7035603122091185	-7.4335215893501365	-6.392562162829343
-6.659758758330047	-7.431517204276414	-6.352216330537506
-6.659758758330047	-7.359682021807767	-6.352216330537506
-6.659758758330047	-7.359682021807767	-6.352216330537506
-6.637672733256427	-7.30407035044826	-6.352216330537506
-6.637672733256427	-7.292490688790546	-6.314944300636948
-6.602139172560069	-7.17146787534016	-6.314944300636948
-6.572658830367338	-7.17146787534016	-6.27737792766044
-6.572658830367338	-7.17146787534016	-6.254732660388011
-6.550447117754482	-7.162764651883264	-6.254732660388011
-6.550447117754482	-7.085915383352649	-6.254732660388011
-6.5475408884861865	-7.085915383352649	-6.254732660388011
-6.463312744746312	-7.085028343532317	-6.191927454189486
-6.463312744746312	-7.067322743775826	-6.191927454189486
-6.463312744746312	-7.067322743775826	-6.191927454189486
-6.463312744746312	-7.067322743775826	-6.1408520160911415
-6.429149661933016	-7.067322743775826	-6.139980085642875
-6.429149661933016	-7.067322743775826	-6.139980085642875
-6.429149661933016	-7.014251292223639	-6.135907523822269
-6.429149661933016	-7.014251292223639	-6.135907523822269
-6.4286912536987	-6.967520668231893	-6.135907523822269
-6.4286912536987	-6.967520668231893	-6.135907523822269
-6.404906356193358	-6.967520668231893	-6.135907523822269
-6.327972710373501	-6.906930023325641	-6.135907523822269
-6.302629252008746	-6.750851507316854	-6.135907523822269
-6.302629252008746	-6.750851507316854	-6.135907523822269
-6.3025626634345775	-6.750851507316854	-6.135907523822269
-6.3025626634345775	-6.750851507316854	-6.135907523822269
-6.3025626634345775	-6.750851507316854	-6.135907523822269
-6.3025626634345775	-6.750851507316854	-6.135907523822269
-6.3025626634345775	-6.735218509922938	-6.135907523822269
-6.3025626634345775	-6.735218509922938	-6.135907523822269
-6.3025626634345775	-6.735218509922938	-6.135907523822269
-6.3025626634345775	-6.735218509922938	-6.11867666599616
-6.3025626634345775	-6.735218509922938	-6.11867666599616
-6.3025626634345775	-6.735218509922938	-6.11867666599616
-6.3025626634345775	-6.700429029366928	-6.11867666599616
-6.3025626634345775	-6.700429029366928	-6.11867666599616
-6.3025626634345775	-6.700429029366928	-6.11867666599616
-6.3025626634345775	-6.700429029366928	-6.11867666599616
-6.3025626634345775	-6.700429029366928	-6.11867666599616
-6.3025626634345775	-6.645671606384092	-6.11867666599616
-6.259030092466666	-6.645671606384092	-6.11867666599616
-6.259030092466666	-6.645671606384092	-6.11867666599616
-6.259030092466666	-6.645671606384092	-6.11867666599616
-6.259030092466666	-6.645671606384092	-6.11867666599616
-6.259030092466666	-6.621143327357408	-6.09029849035469
-6.258302978052615	-6.621143327357408	-6.09029849035469
-6.258302978052615	-6.621143327357408	-6.09029849035469
-6.258302978052615	-6.621143327357408	-6.09029849035469
-6.258302978052615	-6.621143327357408	-6.09029849035469
-6.258302978052615	-6.621143327357408	-6.09029849035469
-6.258302978052615	-6.621143327357408	-6.09029849035469
-6.258302978052615	-6.609895963522796	-6.0816089149738115
-6.258302978052615	-6.608529394379927	-6.0816089149738115
-6.258302978052615	-6.608529394379927	-6.0816089149738115
-6.258302978052615	-6.599739119529676	-6.0816089149738115
-6.2571861965186155	-6.599739119529676	-6.0816089149738115
-6.2571861965186155	-6.598111561441236	-6.0816089149738115
-6.2571861965186155	-6.598111561441236	-6.0816089149738115
-6.238027621449199	-6.598111561441236	-6.0816089149738115
-6.238027621449199	-6.598111561441236	-6.0816089149738115
-6.238027621449199	-6.598111561441236	-6.0816089149738115
-6.238027621449199	-6.597213432100977	-6.0816089149738115
-6.238027621449199	-6.597213432100977	-6.0816089149738115
-6.238027621449199	-6.563441093474595	-6.0816089149738115
-6.238027621449199	-6.563441093474595	-6.053540169887336
-6.238027621449199	-6.497839887985524	-6.053540169887336
-6.238027621449199	-6.497839887985524	-6.053540169887336
-6.238027621449199	-6.487220456097209	-6.053540169887336
-6.238027621449199	-6.487220456097209	-6.053540169887336
-6.238027621449199	-6.476046570696166	-6.053540169887336
-6.238027621449199	-6.476046570696166	-6.047542570291143
-6.238027621449199	-6.476046570696166	-6.047542570291143
-6.2335505460416325	-6.427180905933938	-6.047542570291143
-6.2335505460416325	-6.427180905933938	-6.047542570291143
-6.2335505460416325	-6.427180905933938	-6.040202542827397
-6.2335505460416325	-6.427180905933938	-6.040202542827397
-6.21847644100473	-6.427180905933938	-6.014544255146909
-6.21847644100473	-6.427180905933938	-6.014544255146909
-6.21847644100473	-6.427180905933938	-6.014544255146909
-6.21847644100473	-6.427180905933938	-6.014544255146909
-6.21847644100473	-6.41221469482009	-6.014544255146909
-6.21847644100473	-6.401356165737432	-6.014544255146909
-6.21847644100473	-6.401356165737432	-6.009457199852557
-6.21847644100473	-6.401356165737432	-6.009457199852557
-6.195415297418771	-6.401356165737432	-6.009457199852557
-6.195415297418771	-6.401356165737432	-5.990842944418516
-6.195415297418771	-6.401356165737432	-5.990842944418516
-6.195415297418771	-6.401356165737432	-5.990842944418516
-6.195415297418771	-6.401356165737432	-5.990842944418516
-6.195415297418771	-6.398334051196211	-5.990842944418516
-6.195415297418771	-6.398334051196211	-5.990842944418516
-6.195415297418771	-6.398334051196211	-5.990842944418516
-6.195415297418771	-6.398334051196211	-5.990842944418516
-6.195415297418771	-6.398334051196211	-5.990842944418516
-6.195415297418771	-6.398334051196211	-5.990842944418516
-6.195415297418771	-6.398334051196211	-5.990842944418516
-6.195415297418771	-6.398334051196211	-5.990842944418516
-6.195415297418771	-6.398334051196211	-5.990842944418516
-6.195415297418771	-6.398334051196211	-5.985207184870787
-6.195415297418771	-6.398334051196211	-5.985207184870787
-6.195415297418771	-6.398334051196211	-5.985207184870787
-6.195415297418771	-6.368389176561928	-5.985207184870787
-6.195415297418771	-6.368389176561928	-5.985207184870787
-6.187270173777558	-6.368389176561928	-5.985207184870787
-6.187270173777558	-6.368389176561928	-5.985207184870787
-6.187270173777558	-6.368276617855987	-5.985207184870787
-6.187270173777558	-6.368276617855987	-5.985207184870787
-6.187270173777558	-6.368276617855987	-5.985207184870787
-6.187270173777558	-6.368276617855987	-5.985207184870787
-6.187270173777558	-6.368276617855987	-5.985207184870787
-6.187270173777558	-6.368276617855987	-5.985207184870787
-6.187270173777558	-6.368276617855987	-5.985207184870787
