1.378050000000000068e+02,1.351250000000000000e+02,1.360900000000000034e+02,1.373300000000000125e+02,1.380600000000000023e+02,1.374600000000000080e+02,1.378149999999999977e+02,1.384749999999999943e+02,1.364600000000000080e+02,1.369000000000000057e+02,1.381299999999999955e+02,1.368300000000000125e+02,1.364650000000000034e+02,1.370949999999999989e+02,1.373600000000000136e+02,1.366150000000000091e+02,1.371699999999999875e+02,1.369950000000000045e+02,1.380049999999999955e+02,1.372800000000000011e+02,1.368400000000000034e+02,1.366850000000000023e+02,1.373499999999999943e+02,1.377949999999999875e+02,1.376150000000000091e+02,1.363249999999999886e+02,1.366599999999999966e+02,1.385149999999999864e+02,1.355149999999999864e+02,1.362299999999999898e+02
1.376049999999999898e+02,1.371850000000000023e+02,1.353600000000000136e+02,1.377899999999999920e+02,1.391550000000000011e+02,1.382150000000000034e+02,1.392899999999999920e+02,1.388750000000000000e+02,1.368249999999999886e+02,1.355300000000000011e+02,1.363499999999999943e+02,1.348350000000000080e+02,1.366049999999999898e+02,1.390900000000000034e+02,1.379300000000000068e+02,1.357849999999999966e+02,1.373650000000000091e+02,1.378600000000000136e+02,1.366800000000000068e+02,1.377199999999999989e+02,1.369199999999999875e+02,1.369099999999999966e+02,1.377400000000000091e+02,1.382849999999999966e+02,1.389199999999999875e+02,1.383000000000000114e+02,1.362500000000000000e+02,1.385099999999999909e+02,1.341850000000000023e+02,1.345649999999999977e+02
1.452400000000000091e+02,1.414250000000000114e+02,1.402949999999999875e+02,1.378149999999999977e+02,1.389099999999999966e+02,1.427150000000000034e+02,1.466750000000000114e+02,1.426949999999999932e+02,1.390200000000000102e+02,1.376250000000000000e+02,1.422100000000000080e+02,1.414799999999999898e+02,1.384099999999999966e+02,1.468100000000000023e+02,1.421550000000000011e+02,1.394000000000000057e+02,1.388750000000000000e+02,1.398199999999999932e+02,1.433249999999999886e+02,1.446049999999999898e+02,1.434799999999999898e+02,1.415500000000000114e+02,1.396949999999999932e+02,1.407549999999999955e+02,1.408799999999999955e+02,1.392199999999999989e+02,1.400949999999999989e+02,1.427599999999999909e+02,1.340300000000000011e+02,1.347899999999999920e+02
1.523799999999999955e+02,1.439099999999999966e+02,1.470999999999999943e+02,1.456800000000000068e+02,1.475000000000000000e+02,1.547199999999999989e+02,1.464550000000000125e+02,1.569199999999999875e+02,1.430749999999999886e+02,1.453300000000000125e+02,1.424399999999999977e+02,1.442100000000000080e+02,1.393750000000000000e+02,1.536349999999999909e+02,1.489799999999999898e+02,1.477849999999999966e+02,1.441550000000000011e+02,1.514300000000000068e+02,1.449149999999999920e+02,1.492700000000000102e+02,1.521999999999999886e+02,1.417899999999999920e+02,1.460699999999999932e+02,1.484099999999999966e+02,1.432949999999999875e+02,1.439099999999999966e+02,1.466750000000000114e+02,1.490049999999999955e+02,1.388350000000000080e+02,1.388249999999999886e+02
1.474699999999999989e+02,1.494199999999999875e+02,1.556049999999999898e+02,1.520900000000000034e+02,1.541049999999999898e+02,1.619600000000000080e+02,1.498100000000000023e+02,1.642599999999999909e+02,1.527500000000000000e+02,1.488899999999999864e+02,1.444350000000000023e+02,1.437949999999999875e+02,1.455749999999999886e+02,1.519199999999999875e+02,1.489499999999999886e+02,1.644950000000000045e+02,1.515399999999999920e+02,1.609699999999999989e+02,1.496100000000000136e+02,1.621850000000000023e+02,1.613350000000000080e+02,1.505949999999999989e+02,1.488400000000000034e+02,1.610800000000000125e+02,1.500449999999999875e+02,1.508950000000000102e+02,1.497350000000000136e+02,1.603650000000000091e+02,1.552899999999999920e+02,1.428400000000000034e+02
1.511699999999999875e+02,1.551200000000000045e+02,1.671100000000000136e+02,1.543600000000000136e+02,1.513050000000000068e+02,1.598300000000000125e+02,1.552750000000000057e+02,1.681850000000000023e+02,1.548849999999999909e+02,1.514449999999999932e+02,1.464600000000000080e+02,1.474050000000000011e+02,1.538149999999999977e+02,1.515749999999999886e+02,1.588849999999999909e+02,1.637700000000000102e+02,1.596949999999999932e+02,1.674650000000000034e+02,1.545149999999999864e+02,1.616250000000000000e+02,1.676299999999999955e+02,1.519550000000000125e+02,1.598300000000000125e+02,1.745000000000000000e+02,1.552500000000000000e+02,1.498549999999999898e+02,1.523350000000000080e+02,1.570250000000000057e+02,1.545550000000000068e+02,1.473050000000000068e+02
1.536800000000000068e+02,1.572299999999999898e+02,1.738350000000000080e+02,1.550699999999999932e+02,1.494099999999999966e+02,1.657199999999999989e+02,1.589350000000000023e+02,1.725349999999999966e+02,1.544650000000000034e+02,1.587500000000000000e+02,1.549650000000000034e+02,1.475649999999999977e+02,1.565999999999999943e+02,1.651500000000000057e+02,1.646800000000000068e+02,1.733199999999999932e+02,1.556750000000000114e+02,1.646200000000000045e+02,1.576399999999999864e+02,1.717649999999999864e+02,1.698549999999999898e+02,1.558449999999999989e+02,1.676800000000000068e+02,1.834000000000000057e+02,1.601649999999999920e+02,1.574050000000000011e+02,1.554099999999999966e+02,1.568600000000000136e+02,1.630000000000000000e+02,1.518700000000000045e+02
1.620500000000000114e+02,1.641049999999999898e+02,1.707949999999999875e+02,1.618300000000000125e+02,1.549000000000000057e+02,1.684099999999999966e+02,1.617599999999999909e+02,1.771299999999999955e+02,1.600200000000000102e+02,1.632100000000000080e+02,1.555699999999999932e+02,1.596899999999999977e+02,1.694650000000000034e+02,1.773249999999999886e+02,1.642299999999999898e+02,1.701999999999999886e+02,1.558600000000000136e+02,1.751250000000000000e+02,1.602150000000000034e+02,1.812150000000000034e+02,1.776399999999999864e+02,1.562899999999999920e+02,1.717599999999999909e+02,1.936150000000000091e+02,1.644699999999999989e+02,1.541450000000000102e+02,1.646550000000000011e+02,1.660449999999999875e+02,1.694099999999999966e+02,1.510300000000000011e+02
1.705850000000000080e+02,1.684000000000000057e+02,1.722599999999999909e+02,1.632649999999999864e+02,1.631250000000000000e+02,1.710349999999999966e+02,1.568050000000000068e+02,1.804099999999999966e+02,1.612949999999999875e+02,1.637100000000000080e+02,1.656349999999999909e+02,1.674000000000000057e+02,1.697249999999999943e+02,1.832400000000000091e+02,1.751500000000000057e+02,1.817949999999999875e+02,1.649749999999999943e+02,1.844749999999999943e+02,1.727450000000000045e+02,1.847400000000000091e+02,1.771500000000000057e+02,1.654699999999999989e+02,1.791399999999999864e+02,1.984749999999999943e+02,1.704900000000000091e+02,1.528799999999999955e+02,1.615500000000000114e+02,1.694699999999999989e+02,1.751599999999999966e+02,1.612599999999999909e+02
1.666999999999999886e+02,1.711399999999999864e+02,1.884799999999999898e+02,1.720149999999999864e+02,1.601500000000000057e+02,1.780049999999999955e+02,1.580600000000000023e+02,1.826250000000000000e+02,1.641999999999999886e+02,1.564799999999999898e+02,1.616150000000000091e+02,1.662800000000000011e+02,1.716100000000000136e+02,1.812500000000000000e+02,1.744199999999999875e+02,1.910000000000000000e+02,1.668350000000000080e+02,1.988000000000000114e+02,1.787549999999999955e+02,1.866150000000000091e+02,1.814900000000000091e+02,1.744300000000000068e+02,1.848050000000000068e+02,1.899900000000000091e+02,1.648149999999999977e+02,1.585649999999999977e+02,1.634749999999999943e+02,1.752249999999999943e+02,1.870900000000000034e+02,1.657949999999999875e+02
