ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
-inf	84.48	9.5	79.34	56.495	-12.07042415038088	0	0	171	10	164	114	39	9	34	26	0	0	9.683887243270874	200	9.683887243270874	200	0.0	
-inf	83.98	10.255813953488373	75.27906976744185	53.76744186046512	-12.07042415038088	1	157	192	14.0	132.0	91.0	15	9.0	30.0	23.0	0	0	0.4581937789916992	400	10.142081022262573	233	41.75	
-inf	83.775	10.38888888888889	80.92592592592592	57.7962962962963	-12.07042415038088	2	303	190	20.0	193.0	133.0	7	9.0	30.0	23.0	0	0	0.35054492950439453	600	10.492625951766968	269	55.16666666666667	
-inf	88.545	10.636363636363637	80.87878787878788	57.57575757575758	-12.07042415038088	3	437	222	20.0	193.0	133.0	10	9.0	46.0	34.0	0	0	0.3649892807006836	800	10.857615232467651	314	60.75	
-inf	95.54	10.894117647058824	84.16470588235295	59.68235294117647	-12.07042415038088	4	552	225	20.0	193.0	133.0	16	9.0	40.0	31.0	0	0	0.3927597999572754	1000	11.250375032424927	369	63.1	
-inf	101.26	11.367816091954023	88.83908045977012	62.81609195402299	-12.07042415038088	5	665	206	20.0	193.0	133.0	10	9.0	34.0	27.0	0	0	0.633267879486084	1200	11.88364291191101	427	64.41666666666666	
-inf	112.325	12.367816091954023	101.96551724137932	71.7816091954023	-12.07042415038088	6	778	271	20.0	193.0	133.0	26	9.0	34.0	27.0	0	0	0.7073023319244385	1400	12.59094524383545	485	65.35714285714286	
-inf	122.54	12.364583333333334	101.70833333333333	71.75	-12.07042415038088	7	882	351	21.0	204.0	140.0	24	9.0	42.0	31.0	0	0	0.4604988098144531	1600	13.051444053649902	556	65.25	
-inf	131.02	12.86111111111111	106.10185185185185	74.87037037037037	-12.07042415038088	8	974	351	22.0	222.0	151.0	28	9.0	34.0	26.0	0	0	0.7179250717163086	1800	13.769369125366211	631	64.94444444444444	
-inf	142.755	12.8	104.752	74.296	-12.07042415038088	9	1049	274	22.0	222.0	151.0	42	9.0	37.0	28.0	0	0	0.9271960258483887	2000	14.6965651512146	713	64.35	
-inf	154.05	12.905172413793103	105.88793103448276	74.98275862068965	-12.07042415038088	10	1133	256	22.0	220.0	150.0	47	9.0	37.0	28.0	0	0	0.957575798034668	2200	15.654140949249268	798	63.72727272727273	
-inf	160.195	13.118181818181819	110.18181818181819	78.03636363636363	-8.845201769190016	11	1223	296	23.0	245.0	168.0	16	9.0	40.0	31.0	0	0	0.545222282409668	2400	16.199363231658936	872	63.666666666666664	
-inf	161.195	12.697478991596638	104.21848739495799	74.1344537815126	-8.845201769190016	12	1304	322	23.0	245.0	168.0	26	9.0	48.0	35.0	0	0	0.8701817989349365	2600	17.069545030593872	960	63.07692307692307	
-inf	151.76	11.345132743362832	88.29203539823008	63.47787610619469	-8.845201769190016	13	1391	321	23.0	286.0	197.0	31	9.0	46.0	35.0	0	0	1.7732431888580322	2800	18.842788219451904	1041	62.82142857142857	
-inf	149.32	11.153846153846153	86.90598290598291	62.53846153846154	-8.845201769190016	14	1474	318	18.0	185.0	133.0	46	9.0	42.0	31.0	0	0	0.598895788192749	3000	19.441684007644653	1122	62.6	
-inf	140.13	11.03921568627451	87.65686274509804	63.205882352941174	-8.62275935584719	15	1572	301	18.0	195.0	140.0	45	9.0	43.0	32.0	0	0	0.5995972156524658	3200	20.04128122329712	1200	62.5	
-inf	136.35	10.728155339805825	82.87378640776699	60.029126213592235	-8.62275935584719	16	1669	334	17.0	195.0	140.0	19	9.0	45.0	32.0	0	0	0.28070974349975586	3400	20.321990966796875	1270	62.64705882352941	
-inf	131.56	10.755102040816327	83.46938775510205	60.285714285714285	-8.62275935584719	17	1771	389	16.0	168.0	115.0	23	9.0	42.0	31.0	0	0	0.4632601737976074	3600	20.785251140594482	1342	62.72222222222222	
-inf	132.23	10.64516129032258	87.63440860215054	63.075268817204304	-8.469580687221354	18	1878	392	17.0	209.0	148.0	26	9.0	38.0	29.0	0	0	0.5038118362426758	3800	21.289062976837158	1401	63.131578947368425	
-inf	135.585	10.369047619047619	79.61904761904762	57.285714285714285	-8.458399372542038	19	1994	297	15.0	159.0	108.0	31	9.0	36.0	28.0	0	0	0.4209902286529541	4000	21.710053205490112	1457	63.574999999999996	
-inf	129.075	10.292682926829269	77.02439024390245	55.573170731707314	-8.458399372542038	20	2112	394	15.0	158.0	107.0	25	9.0	40.0	30.0	0	0	0.23597288131713867	4200	21.94602608680725	1506	64.14285714285714	
-inf	140.25	10.315217391304348	78.6304347826087	56.52173913043478	-8.458399372542038	21	2220	394	15.0	176.0	123.0	16	9.0	34.0	27.0	0	0	0.6575009822845459	4400	22.603527069091797	1571	64.29545454545455	
-inf	140.465	10.543478260869565	79.40217391304348	57.20652173913044	-8.458399372542038	22	2328	394	16.0	179.0	129.0	11	9.0	34.0	27.0	0	0	1.1440191268920898	4600	23.747546195983887	1638	64.3913043478261	
-inf	146.85	10.45631067961165	81.97087378640776	58.83495145631068	-8.458399372542038	23	2425	394	16.0	176.0	123.0	16	9.0	34.0	27.0	0	0	0.4381859302520752	4800	24.185732126235962	1704	64.5	
-inf	145.06	10.388349514563107	81.42718446601941	58.33980582524272	-8.458399372542038	24	2522	462	16.0	173.0	124.0	16	9.0	38.0	29.0	0	0	0.6082808971405029	5000	24.794013023376465	1785	64.30000000000001	
-inf	144.66	10.216494845360824	76.5979381443299	55.2680412371134	-8.45124051693379	25	2625	333	15.0	147.0	104.0	38	9.0	34.0	27.0	0	0	0.3751852512359619	5200	25.169198274612427	1850	64.42307692307692	
-inf	141.35	10.11111111111111	74.91111111111111	54.266666666666666	-8.363553381245634	26	2735	377	15.0	228.0	161.0	24	9.0	34.0	27.0	0	0	0.49701571464538574	5400	25.666213989257812	1908	64.66666666666666	
