2.522500000000000142e+01,2.492000000000000171e+01,2.523000000000000043e+01,2.509499999999999886e+01,2.518499999999999872e+01,2.467999999999999972e+01,2.476999999999999957e+01,2.507000000000000028e+01,2.570499999999999829e+01,2.458500000000000085e+01,2.494999999999999929e+01,2.519500000000000028e+01,2.460500000000000043e+01,2.398000000000000043e+01,2.430000000000000071e+01,2.448999999999999844e+01,2.517500000000000071e+01,2.441499999999999915e+01,2.430000000000000071e+01,2.522500000000000142e+01,2.467999999999999972e+01,2.451500000000000057e+01,2.467000000000000171e+01,2.455499999999999972e+01,2.437999999999999901e+01,2.445499999999999829e+01,2.455000000000000071e+01,2.471000000000000085e+01,2.454500000000000171e+01,2.448000000000000043e+01
1.893939393939393767e+01,1.988333333333333286e+01,1.830434782608696054e+01,1.840579710144927716e+01,1.563076923076923030e+01,1.764864864864864913e+01,1.889230769230769269e+01,1.833333333333332860e+01,2.108450704225352013e+01,1.857534246575342252e+01,1.874137931034482918e+01,1.910666666666666558e+01,1.921126760563380387e+01,1.690163934426229631e+01,1.969117647058823906e+01,1.886666666666666714e+01,1.865625000000000000e+01,1.683950617283950635e+01,1.810000000000000142e+01,1.875675675675676146e+01,1.986153846153846558e+01,1.864912280701754455e+01,1.910526315789473628e+01,1.821212121212121104e+01,1.918518518518518690e+01,1.968421052631579116e+01,1.617647058823529349e+01,1.787999999999999901e+01,1.798717948717948545e+01,1.636486486486486314e+01
2.012765957446808684e+01,1.940206185567010166e+01,1.640625000000000000e+01,1.885057471264368090e+01,1.666666666666666785e+01,1.751999999999999957e+01,1.769999999999999929e+01,1.937647058823529278e+01,1.839506172839506348e+01,1.765306122448979664e+01,1.980681818181818343e+01,1.814583333333332860e+01,1.759090909090908994e+01,1.788421052631579045e+01,2.047297297297296836e+01,1.802083333333332860e+01,1.772043010752688019e+01,1.965979381443299090e+01,1.826881720430107947e+01,1.811320754716981085e+01,2.094505494505494525e+01,2.052808988764044784e+01,1.718478260869565233e+01,1.872448979591836959e+01,1.810679611650485299e+01,1.742000000000000171e+01,1.695652173913043370e+01,1.685714285714285765e+01,1.825510204081632537e+01,1.674528301886792292e+01
1.961157024793388359e+01,1.897540983606557319e+01,1.652941176470588402e+01,1.873831775700934443e+01,1.661538461538461675e+01,1.753703703703703809e+01,1.871568627450980316e+01,1.910091743119265928e+01,1.886315789473684035e+01,1.686440677966101731e+01,2.070085470085470547e+01,1.888495575221238809e+01,1.745833333333333215e+01,1.803883495145631244e+01,2.090291262135922423e+01,1.830327868852458906e+01,1.814399999999999835e+01,1.822619047619047450e+01,1.837391304347826093e+01,1.900847457627118686e+01,2.098148148148148096e+01,2.097345132743362939e+01,1.755045871559633142e+01,1.778301886792452891e+01,1.894782608695652115e+01,1.681355932203389969e+01,1.741904761904761756e+01,1.722727272727272663e+01,1.733333333333333215e+01,1.699056603773584939e+01
1.812096774193548399e+01,1.920979020979021001e+01,1.695384615384615401e+01,1.911290322580644840e+01,1.744067796610169552e+01,1.782644628099173545e+01,1.885840707964601748e+01,1.845901639344262435e+01,1.790756302521008436e+01,1.820512820512820440e+01,1.817054263565891503e+01,1.796969696969696884e+01,1.858399999999999963e+01,1.717796610169491700e+01,1.964799999999999969e+01,1.870967741935483986e+01,1.797345132743362939e+01,1.738095238095237960e+01,1.714159292035398252e+01,1.986290322580644840e+01,1.817355371900826455e+01,1.992424242424242564e+01,1.967796610169492055e+01,1.678431372549019684e+01,1.889999999999999858e+01,1.732089552238806007e+01,1.732173913043478208e+01,1.826562500000000000e+01,1.717500000000000071e+01,1.897520661157024691e+01
1.863565891472868330e+01,1.939024390243902474e+01,1.705084745762711762e+01,2.008130081300813075e+01,1.793650793650793673e+01,1.699253731343283746e+01,1.899253731343284102e+01,1.762204724409448886e+01,1.840336134453781369e+01,1.842748091603053595e+01,1.760937500000000000e+01,1.862399999999999878e+01,1.882677165354330739e+01,1.770400000000000063e+01,1.811764705882352899e+01,1.871641791044775971e+01,1.965546218487395080e+01,1.690909090909091006e+01,1.637272727272727124e+01,1.691199999999999903e+01,1.902836879432624073e+01,2.076258992805755454e+01,1.919014084507042384e+01,1.900900900900900936e+01,1.850000000000000000e+01,1.699248120300751808e+01,1.651612903225806406e+01,1.706194690265486713e+01,1.745454545454545325e+01,1.839024390243902474e+01
1.907692307692308020e+01,1.867647058823529349e+01,1.722480620155038622e+01,1.990839694656488490e+01,1.830399999999999849e+01,1.823741007194244546e+01,1.909701492537313072e+01,1.732835820895522261e+01,1.765079365079365203e+01,1.808943089430894346e+01,1.779432624113475114e+01,1.911290322580644840e+01,2.046206896551723986e+01,1.758914728682170647e+01,2.023404255319148959e+01,1.800787401574803326e+01,1.851449275362318758e+01,1.616923076923076863e+01,1.716949152542373014e+01,1.839534883720930125e+01,1.623529411764705799e+01,1.984931506849315141e+01,1.845038167938931650e+01,1.899159663865546577e+01,1.780000000000000071e+01,1.805185185185185048e+01,1.749629629629629690e+01,1.718518518518518690e+01,1.779674796747967491e+01,1.994405594405594329e+01
2.021768707482992866e+01,1.929577464788732399e+01,1.734645669291338521e+01,2.180147058823529349e+01,1.847656250000000000e+01,1.833088235294117752e+01,1.856488549618320505e+01,2.017829457364340939e+01,1.765753424657534154e+01,1.824647887323943962e+01,1.906716417910448058e+01,1.799253731343283746e+01,2.079710144927536319e+01,1.869565217391304301e+01,1.872307692307692406e+01,1.805517241379310533e+01,1.951879699248120303e+01,1.700840336134453779e+01,1.760169491525423879e+01,1.826027397260273943e+01,1.791666666666666785e+01,2.105633802816901579e+01,1.879710144927536319e+01,1.916666666666666785e+01,1.810791366906474664e+01,1.775510204081632537e+01,1.715447154471544877e+01,1.714999999999999858e+01,1.935507246376812063e+01,1.681294964028776917e+01
1.927857142857142847e+01,2.014179104477612015e+01,1.754918032786885362e+01,2.028571428571428470e+01,1.820149253731343109e+01,1.741481481481481453e+01,2.074436090225563945e+01,2.036363636363636331e+01,1.727205882352941302e+01,1.841007194244604150e+01,1.900699300699300665e+01,1.967857142857142705e+01,2.090972222222222143e+01,1.738620689655172313e+01,1.917241379310344840e+01,1.803378378378378244e+01,2.120610687022900720e+01,1.677777777777777857e+01,1.788709677419354804e+01,1.908088235294117752e+01,1.829545454545454675e+01,2.152898550724637161e+01,1.869629629629629619e+01,1.733587786259542085e+01,1.864383561643835918e+01,1.716153846153846274e+01,1.837096774193548399e+01,1.802721088435374241e+01,1.921739130434782439e+01,1.824827586206896513e+01
1.894573643410852881e+01,1.849032258064516299e+01,1.816101694915254328e+01,2.019607843137254832e+01,1.772463768115942173e+01,1.920610687022900720e+01,2.161764705882352899e+01,2.049367088607595022e+01,1.743795620437956373e+01,1.784076433121019178e+01,1.838686131386861078e+01,2.096428571428571530e+01,1.976978417266187193e+01,1.971755725190839925e+01,1.896350364963504020e+01,1.866917293233082731e+01,2.057142857142857295e+01,1.685826771653543332e+01,1.850724637681159734e+01,2.051999999999999957e+01,1.980851063829787151e+01,2.225806451612903203e+01,1.755038759689922401e+01,1.748175182481751833e+01,2.073103448275861993e+01,1.802158273381294862e+01,2.070149253731343109e+01,1.861702127659574302e+01,1.786330935251798735e+01,1.973611111111111072e+01
